브랜드,구분,종료일,유통채널,채널명,실판매출
ST,전년,2026-02-01,01,백화점,10963460
ST,당년,2026-02-01,02,면세점,27386200
ST,전년,2026-02-01,02,면세점,4463600
ST,당년,2026-02-01,03,직영점(가두),5826400
ST,당년,2026-02-01,04,자사몰,17512000
ST,전년,2026-02-01,04,자사몰,28231100
ST,당년,2026-02-01,05,제휴몰,18069300
ST,전년,2026-02-01,05,제휴몰,40744100
ST,당년,2026-02-01,07,아울렛,23579860
ST,전년,2026-02-01,07,아울렛,12947160
ST,당년,2026-02-01,11,직영몰,21765300
ST,전년,2026-02-01,11,직영몰,20358800
ST,당년,2026-02-01,99,기타,790799
ST,전년,2026-02-01,99,기타,141820355
V,당년,2026-02-01,01,백화점,316816900
V,전년,2026-02-01,01,백화점,162940020
V,당년,2026-02-01,03,직영점(가두),6835000
V,당년,2026-02-01,04,자사몰,57939770
V,전년,2026-02-01,04,자사몰,11415200
V,당년,2026-02-01,05,제휴몰,138899900
V,전년,2026-02-01,05,제휴몰,68784100
V,당년,2026-02-01,07,아울렛,152550300
V,전년,2026-02-01,07,아울렛,243280370
V,당년,2026-02-01,11,직영몰,46080000
V,전년,2026-02-01,11,직영몰,37146940
V,당년,2026-02-01,99,기타,1123034
W,전년,2026-02-01,02,면세점,2640000
W,전년,2026-02-01,03,직영점(가두),13958700
W,당년,2026-02-01,04,자사몰,8159800
W,전년,2026-02-01,04,자사몰,3084196
W,당년,2026-02-01,05,제휴몰,4888000
W,전년,2026-02-01,05,제휴몰,7129200
W,전년,2026-02-01,11,직영몰,5923000
W,당년,2026-02-01,99,기타,1068472
W,전년,2026-02-01,99,기타,136351772
X,당년,2026-02-01,01,백화점,2360986000
X,전년,2026-02-01,01,백화점,2344792200
X,당년,2026-02-01,02,면세점,714067600
X,전년,2026-02-01,02,면세점,82531500
X,당년,2026-02-01,03,직영점(가두),108016900
X,전년,2026-02-01,03,직영점(가두),14364200
X,당년,2026-02-01,04,자사몰,281890159
X,전년,2026-02-01,04,자사몰,310538240
X,당년,2026-02-01,05,제휴몰,707544100
X,전년,2026-02-01,05,제휴몰,649056460
X,당년,2026-02-01,06,대리점,1811413630
X,전년,2026-02-01,06,대리점,2363339100
X,당년,2026-02-01,07,아울렛,1353900400
X,전년,2026-02-01,07,아울렛,2507396200
X,전년,2026-02-01,08,사입,-126900
X,당년,2026-02-01,11,직영몰,161669900
X,전년,2026-02-01,11,직영몰,285588300
X,당년,2026-02-01,12,아울렛,36114900
X,전년,2026-02-01,12,아울렛,72510700
X,당년,2026-02-01,99,기타,-163983
X,전년,2026-02-01,99,기타,114117254
I,당년,2026-02-08,01,백화점,1155808700
I,전년,2026-02-08,01,백화점,713448550
I,당년,2026-02-08,02,면세점,279325000
I,전년,2026-02-08,02,면세점,153419300
I,당년,2026-02-08,03,직영점(가두),30579900
I,전년,2026-02-08,03,직영점(가두),26090901
I,당년,2026-02-08,04,자사몰,52369654
I,전년,2026-02-08,04,자사몰,60878050
I,당년,2026-02-08,05,제휴몰,207668200
I,전년,2026-02-08,05,제휴몰,128062300
I,당년,2026-02-08,06,대리점,97704114
I,전년,2026-02-08,06,대리점,93811914
I,당년,2026-02-08,08,사입,358762244
I,전년,2026-02-08,08,사입,123053344
I,당년,2026-02-08,11,직영몰,70496210
I,전년,2026-02-08,11,직영몰,66090300
I,당년,2026-02-08,99,기타,495268
I,전년,2026-02-08,99,기타,1077504
M,당년,2026-02-08,01,백화점,1608774000
M,전년,2026-02-08,01,백화점,1707064950
M,당년,2026-02-08,02,면세점,4048007100
M,전년,2026-02-08,02,면세점,3435786400
M,당년,2026-02-08,03,직영점(가두),785766300
M,전년,2026-02-08,03,직영점(가두),291483899
M,당년,2026-02-08,04,자사몰,105013778
M,전년,2026-02-08,04,자사몰,128964006
M,당년,2026-02-08,05,제휴몰,415312100
M,전년,2026-02-08,05,제휴몰,439262600
M,당년,2026-02-08,06,대리점,1451756926
M,전년,2026-02-08,06,대리점,851920516
M,당년,2026-02-08,08,사입,777502538
M,전년,2026-02-08,08,사입,209537078
M,당년,2026-02-08,11,직영몰,83841300
M,전년,2026-02-08,11,직영몰,94447400
M,당년,2026-02-08,99,기타,30313014
M,전년,2026-02-08,99,기타,3565969
M,당년,2026-02-08,RF,RF,690440690
M,전년,2026-02-08,RF,RF,263397650
ST,당년,2026-02-08,01,백화점,1026200
ST,전년,2026-02-08,01,백화점,14247810
ST,당년,2026-02-08,02,면세점,3213800
ST,전년,2026-02-08,02,면세점,6234500
ST,당년,2026-02-08,03,직영점(가두),7289400
ST,당년,2026-02-08,04,자사몰,11572540
ST,전년,2026-02-08,04,자사몰,21480400
ST,당년,2026-02-08,05,제휴몰,17878300
ST,전년,2026-02-08,05,제휴몰,45226000
ST,당년,2026-02-08,07,아울렛,13479750
ST,전년,2026-02-08,07,아울렛,4707800
ST,당년,2026-02-08,11,직영몰,13058610
ST,전년,2026-02-08,11,직영몰,13171630
ST,전년,2026-02-08,99,기타,113019
V,당년,2026-02-08,01,백화점,330225300
V,전년,2026-02-08,01,백화점,162618540
V,당년,2026-02-08,03,직영점(가두),17584000
V,당년,2026-02-08,04,자사몰,16447710
V,전년,2026-02-08,04,자사몰,9381600
V,당년,2026-02-08,05,제휴몰,56910200
V,전년,2026-02-08,05,제휴몰,94598400
V,당년,2026-02-08,07,아울렛,138584500
V,전년,2026-02-08,07,아울렛,147456250
V,당년,2026-02-08,11,직영몰,37099100
V,전년,2026-02-08,11,직영몰,29046540
V,전년,2026-02-08,99,기타,1486366
W,전년,2026-02-08,02,면세점,3421200
W,전년,2026-02-08,03,직영점(가두),5648000
W,당년,2026-02-08,04,자사몰,6268000
W,전년,2026-02-08,04,자사몰,2920300
W,당년,2026-02-08,05,제휴몰,3687000
W,전년,2026-02-08,05,제휴몰,6968300
W,전년,2026-02-08,11,직영몰,2583800
W,전년,2026-02-08,99,기타,317273
X,당년,2026-02-08,01,백화점,2600081990
X,전년,2026-02-08,01,백화점,2838466800
X,당년,2026-02-08,02,면세점,566283000
X,전년,2026-02-08,02,면세점,334068700
X,당년,2026-02-08,03,직영점(가두),127159100
X,전년,2026-02-08,03,직영점(가두),23604200
X,당년,2026-02-08,04,자사몰,271349784
X,전년,2026-02-08,04,자사몰,360830220
X,당년,2026-02-08,05,제휴몰,812891600
X,전년,2026-02-08,05,제휴몰,1101505600
X,당년,2026-02-08,06,대리점,1592970500
X,전년,2026-02-08,06,대리점,1993699010
X,당년,2026-02-08,07,아울렛,1254498280
X,전년,2026-02-08,07,아울렛,1376933500
X,당년,2026-02-08,08,사입,798125851
X,전년,2026-02-08,08,사입,116432500
X,당년,2026-02-08,11,직영몰,148427000
X,전년,2026-02-08,11,직영몰,189785300
X,당년,2026-02-08,12,아울렛,39335100
X,전년,2026-02-08,12,아울렛,57060700
X,당년,2026-02-08,99,기타,8522097
X,전년,2026-02-08,99,기타,13160139
I,당년,2026-02-15,01,백화점,1105549820
I,전년,2026-02-15,01,백화점,733240680
I,당년,2026-02-15,02,면세점,164810450
I,전년,2026-02-15,02,면세점,185206900
I,당년,2026-02-15,03,직영점(가두),27112900
I,전년,2026-02-15,03,직영점(가두),29706328
I,당년,2026-02-15,04,자사몰,62367010
I,전년,2026-02-15,04,자사몰,52386630
I,당년,2026-02-15,05,제휴몰,128770200
I,전년,2026-02-15,05,제휴몰,144665000
I,당년,2026-02-15,06,대리점,145930944
I,전년,2026-02-15,06,대리점,105852775
I,당년,2026-02-15,08,사입,508120472
I,전년,2026-02-15,08,사입,233954988
I,당년,2026-02-15,11,직영몰,87971370
I,전년,2026-02-15,11,직영몰,72058800
I,당년,2026-02-15,99,기타,3051313
I,전년,2026-02-15,99,기타,1792542
M,당년,2026-02-15,01,백화점,2251977700
M,전년,2026-02-15,01,백화점,1555986340
M,당년,2026-02-15,02,면세점,2179125200
M,전년,2026-02-15,02,면세점,3243526800
M,당년,2026-02-15,03,직영점(가두),560525700
M,전년,2026-02-15,03,직영점(가두),228426772
M,당년,2026-02-15,04,자사몰,123068337
M,전년,2026-02-15,04,자사몰,140291083
M,당년,2026-02-15,05,제휴몰,379182600
M,전년,2026-02-15,05,제휴몰,348459600
M,당년,2026-02-15,06,대리점,1040745526
M,전년,2026-02-15,06,대리점,1020459355
M,당년,2026-02-15,08,사입,970396573
M,전년,2026-02-15,08,사입,478759085
M,당년,2026-02-15,11,직영몰,106295500
M,전년,2026-02-15,11,직영몰,81742400
M,당년,2026-02-15,99,기타,81643731
M,전년,2026-02-15,99,기타,6246836
M,당년,2026-02-15,RF,RF,594897750
M,전년,2026-02-15,RF,RF,415642850
ST,당년,2026-02-15,01,백화점,941420
ST,전년,2026-02-15,01,백화점,17399200
ST,당년,2026-02-15,02,면세점,11303100
ST,전년,2026-02-15,02,면세점,12845400
ST,당년,2026-02-15,03,직영점(가두),4804200
ST,당년,2026-02-15,04,자사몰,18057560
ST,전년,2026-02-15,04,자사몰,41966500
ST,당년,2026-02-15,05,제휴몰,22251000
ST,전년,2026-02-15,05,제휴몰,53820300
ST,당년,2026-02-15,07,아울렛,28798950
ST,전년,2026-02-15,07,아울렛,14206970
ST,당년,2026-02-15,11,직영몰,14508500
ST,전년,2026-02-15,11,직영몰,9745660
ST,당년,2026-02-15,99,기타,2554329
ST,전년,2026-02-15,99,기타,2215386
V,당년,2026-02-15,01,백화점,235738300
V,전년,2026-02-15,01,백화점,138560980
V,당년,2026-02-15,03,직영점(가두),3585000
V,당년,2026-02-15,04,자사몰,26047420
V,전년,2026-02-15,04,자사몰,13065900
V,당년,2026-02-15,05,제휴몰,34918500
V,전년,2026-02-15,05,제휴몰,150126900
V,당년,2026-02-15,07,아울렛,129476400
V,전년,2026-02-15,07,아울렛,97662240
V,당년,2026-02-15,11,직영몰,40629100
V,전년,2026-02-15,11,직영몰,32008550
V,당년,2026-02-15,99,기타,82113628
V,전년,2026-02-15,99,기타,3445460
W,전년,2026-02-15,02,면세점,7682600
W,전년,2026-02-15,03,직영점(가두),18016200
W,당년,2026-02-15,04,자사몰,6792130
W,전년,2026-02-15,04,자사몰,2075478
W,당년,2026-02-15,05,제휴몰,5113000
W,전년,2026-02-15,05,제휴몰,4409600
W,전년,2026-02-15,11,직영몰,4423660
W,당년,2026-02-15,99,기타,138844
W,전년,2026-02-15,99,기타,94968
X,당년,2026-02-15,01,백화점,2082867340
X,전년,2026-02-15,01,백화점,2348019500
X,당년,2026-02-15,02,면세점,329339500
X,전년,2026-02-15,02,면세점,452043300
X,당년,2026-02-15,03,직영점(가두),86951800
X,전년,2026-02-15,03,직영점(가두),20294500
X,당년,2026-02-15,04,자사몰,188843546
X,전년,2026-02-15,04,자사몰,311687110
X,당년,2026-02-15,05,제휴몰,561529600
X,전년,2026-02-15,05,제휴몰,778770830
X,당년,2026-02-15,06,대리점,1592545380
X,전년,2026-02-15,06,대리점,1845102640
X,당년,2026-02-15,07,아울렛,1225182800
X,전년,2026-02-15,07,아울렛,1367403290
X,당년,2026-02-15,08,사입,286237534
X,전년,2026-02-15,08,사입,380061776
X,당년,2026-02-15,11,직영몰,156352200
X,전년,2026-02-15,11,직영몰,155804500
X,당년,2026-02-15,12,아울렛,34934400
X,전년,2026-02-15,12,아울렛,55238200
X,당년,2026-02-15,99,기타,42003820
X,전년,2026-02-15,99,기타,24216125
