브랜드코드,채널명,아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_중간관리수수료,지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(고정),감가상각비_임차시설물,직접비 합계,직접이익
I,직영점(가두),Bag,크로스백,CR,3096000,3086000,2805453,736073,2069380,0,0,0,79360,60373,0,0,109413,0,0,249146,1820234
I,직영점(가두),Bag,힙색,HS,59000,59000,53636,13754,39882,0,0,0,1517,1155,0,0,2092,0,0,4764,35118
I,직영점(가두),Headwear,방한모,WM,392000,402000,365456,56046,309410,0,0,0,11857,7861,0,0,14253,0,0,33971,275439
I,직영점(가두),Headwear,비니,BN,1277000,1267000,1151817,292898,858919,0,0,0,32582,24784,0,0,44921,0,0,102287,756632
I,직영점(가두),Headwear,와이어캡,WR,249000,249000,226363,72102,154261,0,0,0,6404,4865,0,0,8828,0,0,20097,134164
I,직영점(가두),Headwear,운동모,CP,10749000,10554750,9595233,2252653,7342580,0,0,0,271416,206492,0,0,374219,0,0,852127,6490453
I,직영점(가두),Headwear,햇,HT,385000,385000,349999,75513,274486,0,0,0,9900,7537,0,0,13650,0,0,31087,243399
I,직영점(가두),Shoes,런닝화,RN,2484000,2484000,2258181,654808,1603373,0,0,0,63877,48584,0,0,88068,0,0,200529,1402844
I,직영점(가두),Shoes,방한화,WB,168000,168000,152727,52571,100156,0,0,0,4320,3288,0,0,5956,0,0,13564,86592
I,직영점(가두),Shoes,스니커즈,SX,4587000,4574880,4158981,1052346,3106635,0,0,0,117646,89501,0,0,162202,0,0,369349,2737286
I,직영점(가두),Shoes,신발,SH,10257000,10222000,9292728,2641059,6651669,0,0,0,262863,199945,0,0,362418,0,0,825226,5826443
I,직영점(가두),당시즌의류,니트풀오버,KP,139000,139000,126364,28509,97855,0,0,0,3574,2715,0,0,4928,0,0,11217,86638
I,직영점(가두),당시즌의류,다운베스트,DV,794000,794000,721819,219436,502383,0,0,0,20418,15530,0,0,28151,0,0,64099,438284
I,직영점(가두),당시즌의류,다운점퍼,DJ,7799000,7799000,7089999,2029736,5060263,0,0,0,200553,152526,0,0,276510,0,0,629589,4430674
I,직영점(가두),당시즌의류,레깅스,LG,138000,138000,125455,34542,90913,0,0,0,3549,2696,0,0,4893,0,0,11138,79775
I,직영점(가두),당시즌의류,맨투맨,MT,840000,840000,763636,225426,538210,0,0,0,21601,16430,0,0,29782,0,0,67813,470397
I,직영점(가두),당시즌의류,맨투맨셋트,S2,655000,655000,595455,165234,430221,0,0,0,16844,12818,0,0,23223,0,0,52885,377336
I,직영점(가두),당시즌의류,반팔카라티셔츠,TS,49000,49000,44545,10506,34039,0,0,0,1260,958,0,0,1737,0,0,3955,30084
I,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,318000,318000,289091,75370,213721,0,0,0,8177,6221,0,0,11275,0,0,25673,188048
I,직영점(가두),당시즌의류,우븐팬츠,WP,208000,208000,189091,47991,141100,0,0,0,5349,4068,0,0,7375,0,0,16792,124308
I,직영점(가두),당시즌의류,진바지,DP,99000,99000,90000,32843,57157,0,0,0,2546,1935,0,0,3510,0,0,7991,49166
I,직영점(가두),당시즌의류,팬츠,PT,257000,257000,233636,66127,167509,0,0,0,6609,5026,0,0,9112,0,0,20747,146762
I,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,298000,298000,270909,57370,213539,0,0,0,7663,5823,0,0,10565,0,0,24051,189488
I,직영점(가두),당시즌의류,후드티,HD,267000,267000,242727,67335,175392,0,0,0,6866,5225,0,0,9466,0,0,21557,153835
I,직영점(가두),차시즌의류,맨투맨,MT,3879000,3869000,3517274,922937,2594337,0,0,0,99494,75686,0,0,137173,0,0,312353,2281984
I,직영점(가두),차시즌의류,맨투맨셋트,S2,10735000,10725000,9749999,2665443,7084556,0,0,0,275799,209750,0,0,380251,0,0,865800,6218756
I,직영점(가두),차시즌의류,반바지,SP,49000,49000,44545,11279,33266,0,0,0,1260,958,0,0,1737,0,0,3955,29311
I,직영점(가두),차시즌의류,반팔카라티셔츠,TS,5237000,5237000,4760908,1142718,3618190,0,0,0,134674,102446,0,0,185671,0,0,422791,3195399
I,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,5360000,5350000,4863638,1316107,3547531,0,0,0,137578,104650,0,0,189681,0,0,431909,3115622
I,직영점(가두),차시즌의류,방풍자켓,WJ,1490000,1490000,1354544,342266,1012278,0,0,0,38316,29150,0,0,52827,0,0,120293,891985
I,직영점(가두),차시즌의류,스커트,SK,395000,395000,359091,106708,252383,0,0,0,10159,7724,0,0,14004,0,0,31887,220496
I,직영점(가두),차시즌의류,우븐반바지,SM,393000,393000,357272,86306,270966,0,0,0,10107,7691,0,0,13933,0,0,31731,239235
I,직영점(가두),차시즌의류,우븐셔츠,WS,139000,139000,126364,32200,94164,0,0,0,3574,2715,0,0,4928,0,0,11217,82947
I,직영점(가두),차시즌의류,우븐팬츠,WP,1462000,1461240,1328399,325466,1002933,0,0,0,37576,28593,0,0,51808,0,0,117977,884956
I,직영점(가두),차시즌의류,원피스,OP,129000,129000,117273,31588,85685,0,0,0,3318,2528,0,0,4574,0,0,10420,75265
I,직영점(가두),차시즌의류,점퍼,JP,7162000,7143560,6494145,1624135,4870010,0,0,0,183697,139726,0,0,253271,0,0,576694,4293316
I,직영점(가두),차시즌의류,진바지,DP,703000,703000,639091,221782,417309,0,0,0,18078,13745,0,0,24925,0,0,56748,360561
I,직영점(가두),차시즌의류,팬츠,PT,1565000,1561010,1419098,372451,1046647,0,0,0,40141,30551,0,0,55344,0,0,126036,920611
I,직영점(가두),차시즌의류,폴로 티셔츠,PQ,890000,890000,809091,202079,607012,0,0,0,22886,17404,0,0,31555,0,0,71845,535167
I,직영점(가두),차시즌의류,후드티,HD,1167000,1150990,1046353,295503,750850,0,0,0,29598,22526,0,0,40807,0,0,92931,657919
M,RF,Acc_etc,기타,ET,270600,267420,243110,35028,198542,0,23430,0,5905,6654,3436,0,11031,64884,6982,122322,76220
M,RF,Acc_etc,머플러(스카프),MF,1168000,1132300,1029363,162418,706195,3052,60085,0,24997,27950,8374,0,47053,179261,18647,369419,336776
M,RF,Acc_etc,양말,SO,3349000,2710040,2463671,567301,1593838,7880,174549,0,59822,67098,23990,0,111259,530582,54725,1029905,563933
M,RF,Acc_etc,파우치,PO,965000,935200,850182,156423,500883,2566,36838,0,20645,23125,5626,0,37704,95511,10614,232629,268254
M,RF,Bag,가방,BG,199000,139300,126636,1808,89370,0,0,0,3075,3438,0,0,6382,0,0,12895,76475
M,RF,Bag,백팩,BK,3009000,2671680,2428799,484332,1391559,10975,60659,0,75313,65996,19411,0,109011,121448,17047,479860,911699
M,RF,Bag,버킷백,BM,27339000,23530430,21391299,4266239,9216029,551115,55649,0,519445,581186,10075,0,931600,98254,20016,2767340,6448689
M,RF,Bag,보스톤백,BW,0,0,0,0,-11563,0,0,0,0,0,0,0,-810,0,0,-810,-10753
M,RF,Bag,쇼퍼백,OR,138312000,121867050,110788228,26867743,45293535,4860436,230321,0,2844275,3009468,116609,0,4914574,674597,95002,16745282,28548253
M,RF,Bag,숄더백,BQ,91445000,75098630,68271484,15252386,30529324,1384577,180600,0,1966669,1854976,195243,0,2995061,496006,68380,9141512,21387812
M,RF,Bag,크로스백,CR,13379000,10780080,9800072,2262068,6191917,90630,585748,0,274099,266286,106388,0,439261,1600416,185801,3548629,2643288
M,RF,Bag,힙색,HS,19770000,13140660,11946055,3789585,7935172,9201,280849,0,683011,324611,254050,0,541949,826347,86484,3006502,4928670
M,RF,Headwear,메시캡,MC,126000,126000,114545,15267,49319,5574,0,0,2781,3074,0,0,4521,0,21,15971,33348
M,RF,Headwear,방한모,WM,1195000,1135490,1032262,230724,648398,6552,66063,0,25067,27994,9904,0,46593,176753,19357,378283,270115
M,RF,Headwear,비니,BN,15063000,13961510,12692282,2226701,7491936,197465,428716,0,331322,344831,81541,0,571840,1011074,140480,3107269,4384667
M,RF,Headwear,여성 베레모,CB,1369000,1347410,1224919,187890,927162,2354,99785,0,29745,33317,14914,0,55469,268288,29283,533155,394007
M,RF,Headwear,운동모,CP,625994000,449460090,408600088,102648607,281319934,1622796,22232085,0,16161408,11102783,6989770,0,18502356,52156193,6226993,134994384,146325550
M,RF,Headwear,햇,HT,9803000,9102550,8275041,1346241,5089238,96775,359497,0,200947,225056,53873,0,369154,962384,116069,2383755,2705483
M,RF,Shoes,런닝화,RN,124261000,107422050,97656407,29513242,38805482,3046329,1728694,0,2457091,2653299,300524,0,4343095,4782974,579852,19891858,18913624
M,RF,Shoes,뮬,MU,1240000,933400,848545,198167,470234,4822,32655,0,20603,23022,5912,0,39652,57657,7882,192205,278029
M,RF,Shoes,방한화,WB,2386000,2124800,1931636,510880,1052963,8759,99491,0,49295,52574,15160,0,87023,259015,28738,600055,452908
M,RF,Shoes,샌들,SD,0,-140,-127,-14109,-235540,0,0,0,0,0,0,0,-17476,0,0,-17476,-218064
M,RF,Shoes,스니커즈,SX,356167000,294444210,267676559,65079870,127613017,5854788,5071033,0,7346288,7272799,1180282,0,11868717,14792444,1729987,55116338,72496679
M,RF,Shoes,슬리퍼,LP,147000,127390,115809,34848,-51663,0,4994,0,2812,3130,904,0,-2267,8818,1203,19594,-71257
M,RF,Shoes,신발,SH,280127000,239131030,217391851,59542002,85968281,5623831,2258634,0,5421917,5906184,407349,0,9594362,6314601,789317,36316195,49652086
M,RF,Shoes,아쿠아 슈즈,SQ,2183000,1840780,1673437,431201,716054,12495,37410,0,40636,45461,5822,0,71898,93836,11686,319244,396810
M,RF,과시즌의류,니트가디건,KC,796000,756200,687454,89010,479044,0,38432,0,16693,18690,5071,0,30898,122981,12394,245159,233885
M,RF,과시즌의류,니트풀오버,KP,0,0,0,0,-2604,0,0,0,0,0,0,0,-182,0,0,-182,-2422
M,RF,과시즌의류,데님셔츠,DR,0,0,0,0,-3476,0,0,0,0,0,0,0,-243,0,0,-243,-3233
M,RF,과시즌의류,맨투맨,MT,0,0,0,-9356,-18322,0,0,0,0,0,0,0,-1937,0,0,-1937,-16385
M,RF,과시즌의류,반바지,SP,0,0,0,-10082,-22801,0,0,0,0,0,0,0,-2303,0,0,-2303,-20498
M,RF,과시즌의류,반팔카라티셔츠,TS,0,20,18,0,-215892,0,0,0,0,0,0,0,-15111,0,0,-15111,-200781
M,RF,과시즌의류,반팔티셔츠,RS,0,0,0,0,-20268,0,0,0,0,0,0,0,-1417,0,0,-1417,-18851
M,RF,과시즌의류,방풍자켓,WJ,189000,189000,171818,21133,17887,0,0,0,4172,4663,0,0,2733,0,0,11568,6319
M,RF,과시즌의류,스커트,SK,0,0,0,0,-16901,0,0,0,0,0,0,0,-1183,0,0,-1183,-15718
M,RF,과시즌의류,우븐반바지,SM,0,0,0,0,-22403,0,0,0,0,0,0,0,-1568,0,0,-1568,-20835
M,RF,과시즌의류,우븐팬츠,WP,0,0,0,0,-13566,0,0,0,0,0,0,0,-949,0,0,-949,-12617
M,RF,과시즌의류,원피스,OP,0,0,0,0,-27725,0,0,0,0,0,0,0,-1943,0,0,-1943,-25782
M,RF,과시즌의류,점퍼,JP,678000,542400,493091,75811,114973,0,0,0,11974,13414,0,0,13355,0,0,38743,76230
M,RF,과시즌의류,진바지,DP,0,0,0,0,-7082,0,0,0,0,0,0,0,-495,0,0,-495,-6587
M,RF,과시즌의류,진스커트,DS,0,0,0,0,-3461,0,0,0,0,0,0,0,-242,0,0,-242,-3219
M,RF,과시즌의류,진자켓,DK,0,0,0,0,-21748,0,0,0,0,0,0,0,-1521,0,0,-1521,-20227
M,RF,과시즌의류,탱크탑,TK,0,0,0,0,-1004,0,0,0,0,0,0,0,-70,0,0,-70,-934
M,RF,과시즌의류,트레이닝(상의),TR,0,0,0,0,-15041,0,0,0,0,0,0,0,-1053,0,0,-1053,-13988
M,RF,과시즌의류,팬츠,PT,377000,351200,319273,42149,132977,0,0,0,7753,8661,0,0,12258,0,0,28672,104305
M,RF,과시즌의류,폴로 티셔츠,PQ,0,0,0,0,-39463,0,0,0,0,0,0,0,-2765,0,0,-2765,-36698
M,RF,과시즌의류,후드티,HD,0,0,0,0,-35907,0,0,0,0,0,0,0,-2515,0,0,-2515,-33392
M,RF,당시즌의류,니트가디건,KC,1364000,1132100,1029183,202041,593880,0,42542,0,25774,28031,6809,0,46197,101194,11731,262278,331602
M,RF,당시즌의류,니트풀오버,KP,627000,459800,418000,100177,257023,0,28254,0,10152,11346,3728,0,18488,90412,9112,171492,85531
M,RF,당시즌의류,다운베스트,DV,2031000,1855800,1687091,384655,715797,34048,0,0,40969,45884,0,0,77030,0,4014,201945,513852
M,RF,당시즌의류,다운점퍼,DJ,41294000,36244200,32949273,7742598,16414350,795820,960202,0,819730,895305,150886,0,1475482,2366066,363054,7826545,8587805
M,RF,당시즌의류,데님셔츠,DR,686000,686000,623636,140044,243355,0,0,0,15144,16962,0,0,26838,0,0,58944,184411
M,RF,당시즌의류,레깅스,LG,89000,89000,80909,17040,33933,0,0,0,1965,2210,0,0,3568,0,0,7743,26190
M,RF,당시즌의류,맨투맨,MT,7513000,6676220,6069294,1347282,2970909,67028,139554,0,152355,164778,22114,0,270997,338490,39098,1194414,1776495
M,RF,당시즌의류,반팔카라티셔츠,TS,691000,528110,480099,131256,299734,6547,38482,0,11657,13004,6738,0,21703,74634,9673,182438,117296
M,RF,당시즌의류,우븐팬츠,WP,834000,764500,695001,151645,378071,13712,23563,0,16876,18870,3805,0,31818,55079,8467,172190,205881
M,RF,당시즌의류,진바지,DP,1014000,860900,782636,209170,338700,5981,11344,0,19005,21277,2054,0,35871,20029,2754,118315,220385
M,RF,당시즌의류,진스커트,DS,149000,104300,94818,28908,65910,0,10071,0,2302,2579,1329,0,4314,32229,3248,56072,9838
M,RF,당시즌의류,트레이닝(상의),TR,1211000,1124600,1022365,227185,525077,9484,28776,0,28083,27661,3798,0,46022,92082,9315,245221,279856
M,RF,당시즌의류,패딩,PD,1095000,1051200,955637,227686,381532,0,0,0,23207,25970,0,0,42645,0,0,91822,289710
M,RF,당시즌의류,팬츠,PT,3934000,3469000,3153636,766527,1652945,31285,120233,0,76577,85641,17968,0,142149,323295,35392,832540,820405
M,RF,당시즌의류,폴라폴리스점퍼,FD,478000,478000,434546,88402,272271,0,23078,0,10552,11827,3045,0,19924,73851,7442,149719,122552
M,RF,당시즌의류,후드티,HD,2719000,2309010,2099102,544109,961006,11856,57178,0,50968,57134,9882,0,92747,114665,14596,409026,551980
M,RF,차시즌의류,니트가디건,KC,7502000,6526900,5933547,1393241,4315731,18645,569953,0,144083,161200,81333,0,269678,1644898,176369,3066159,1249572
M,RF,차시즌의류,니트풀오버,KP,1940000,1500300,1363909,360380,954322,0,131687,0,33121,37020,19419,0,62159,361746,39070,684222,270100
M,RF,차시즌의류,데님셔츠,DR,4458000,3759300,3417544,887165,1993472,0,205843,0,82989,92897,30587,0,155012,558604,60685,1186617,806855
M,RF,차시즌의류,레깅스,LG,366000,312600,284181,65192,218989,0,30663,0,6902,7791,4491,0,12930,85107,9148,157032,61957
M,RF,차시즌의류,맨투맨,MT,37581000,31019940,28199944,6992928,15013823,1277723,1207536,0,684788,766416,182721,0,1267726,3180938,529248,9097096,5916727
M,RF,차시즌의류,반바지,SP,554000,534200,485636,110852,225079,28353,9071,0,11794,13199,1642,0,21532,16016,5805,107412,117667
M,RF,차시즌의류,반팔카라티셔츠,TS,85374000,71488780,64989791,15325667,30188417,2851995,1267013,0,1578155,1766092,201270,0,2902154,3058661,543662,14169002,16019415
M,RF,차시즌의류,반팔티셔츠,RS,158000,158010,143645,35276,56300,13237,0,0,3487,3882,0,0,6409,0,1452,28467,27833
M,RF,차시즌의류,방풍자켓,WJ,95816000,74974310,68158462,19575727,33834274,2996910,2962585,0,1655088,1851514,426323,0,3064104,8446097,1218244,22620865,11213409
M,RF,차시즌의류,스커트,SK,2549000,2140510,1945921,492266,1119851,6149,109016,0,47249,52841,15525,0,87985,315515,33282,667562,452289
M,RF,차시즌의류,우븐반바지,SM,1727000,1423100,1293725,356335,678303,27227,63327,0,31414,35170,8943,0,57963,185494,23465,433003,245300
M,RF,차시즌의류,우븐셔츠,WS,507000,405600,368726,101598,211819,20840,22846,0,8953,10011,3014,0,16669,73108,10446,165887,45932
M,RF,차시즌의류,우븐팬츠,WP,17403000,14385800,13078008,3500171,7135499,283108,678227,0,317568,355425,103993,0,591644,1746762,232090,4308817,2826682
M,RF,차시즌의류,점퍼,JP,66813000,53349230,48499299,13067438,28070466,799503,3025488,0,1177711,1317751,430105,0,2189431,8779328,1027919,18747236,9323230
M,RF,차시즌의류,진바지,DP,3807000,3016800,2742544,724500,1678798,41679,195901,0,66598,74573,27287,0,123400,584874,66939,1181251,497547
M,RF,차시즌의류,진스커트,DS,417000,417000,379091,83680,209483,0,14167,0,9204,10316,2565,0,17426,25014,3412,82104,127379
M,RF,차시즌의류,진자켓,DK,847000,772300,702091,150662,361156,36870,16831,0,17050,19041,2221,0,31945,53858,10872,188688,172468
M,RF,차시즌의류,탱크탑,TK,453000,383100,348272,101510,182467,3052,25370,0,9967,9510,3692,0,15649,71095,7618,145953,36514
M,RF,차시즌의류,트레이닝(상의),TR,5132000,4350800,3955275,994999,2375356,60965,248938,0,96047,107540,38546,0,179912,630126,79806,1441880,933476
M,RF,차시즌의류,팬츠,PT,16229000,13601770,12365245,3125077,6518242,479561,514778,0,300260,336049,80121,0,559308,1291011,213766,3774854,2743388
M,RF,차시즌의류,폴로 티셔츠,PQ,1409000,1254100,1140092,241683,674102,30922,56506,0,27686,30984,9736,0,51635,114216,18237,339922,334180
M,RF,차시즌의류,후드티,HD,12550000,10404000,9458182,2478063,4921537,124283,422848,0,229667,257031,62233,0,422031,1165010,137858,2820961,2100576
M,공통,Acc_etc,기타,ET,0,0,0,3053720,-3053720,0,0,0,0,0,0,0,0,0,0,0,-3053720
M,공통,Acc_etc,머플러(스카프),MF,0,0,0,8705301,-8705301,0,0,0,0,0,0,0,0,0,0,0,-8705301
M,공통,Bag,가방,BG,0,0,0,162083,-162083,0,0,0,0,0,0,0,0,0,0,0,-162083
M,공통,Bag,버킷백,BM,0,0,0,93192,-93192,0,0,0,0,0,0,0,0,0,0,0,-93192
M,공통,Bag,쇼퍼백,OR,0,0,0,3433199,-3433199,0,0,0,0,0,0,0,0,0,0,0,-3433199
M,공통,Bag,숄더백,BQ,0,0,0,18101082,-18101082,0,0,0,0,0,0,0,0,0,0,0,-18101082
M,공통,Headwear,방한모,WM,0,0,0,1332903,-1332903,0,0,0,0,0,0,0,0,0,0,0,-1332903
M,공통,Headwear,비니,BN,0,0,0,11027280,-11027280,0,0,0,0,0,0,0,0,0,0,0,-11027280
M,공통,Headwear,선캡,SC,0,0,0,4044,-4044,0,0,0,0,0,0,0,0,0,0,0,-4044
M,공통,Headwear,여성 베레모,CB,0,0,0,1143598,-1143598,0,0,0,0,0,0,0,0,0,0,0,-1143598
M,공통,Headwear,운동모,CP,0,0,0,1122456,-1122456,0,0,0,0,0,0,0,0,0,0,0,-1122456
M,공통,Headwear,햇,HT,0,0,0,2611908,-2611908,0,0,0,0,0,0,0,0,0,0,0,-2611908
M,공통,Shoes,뮬,MU,0,0,0,2603883,-2603883,0,0,0,0,0,0,0,0,0,0,0,-2603883
M,공통,Shoes,방한화,WB,0,0,0,2117820,-2117820,0,0,0,0,0,0,0,0,0,0,0,-2117820
M,공통,Shoes,샌들,SD,0,0,0,3470298,-3470298,0,0,0,0,0,0,0,0,0,0,0,-3470298
M,공통,Shoes,스니커즈,SX,0,0,0,8012527,-8012527,0,0,0,0,0,0,0,0,0,0,0,-8012527
M,공통,Shoes,슬리퍼,LP,0,0,0,5536388,-5536388,0,0,0,0,0,0,0,0,0,0,0,-5536388
M,공통,Shoes,신발,SH,0,0,0,202391,-202391,0,0,0,0,0,0,0,0,0,0,0,-202391
M,공통,과시즌의류,니트,KT,0,0,0,637670,-637670,0,0,0,0,0,0,0,0,0,0,0,-637670
M,공통,과시즌의류,니트가디건,KC,0,0,0,17218982,-17218982,0,0,0,0,0,0,0,0,0,0,0,-17218982
M,공통,과시즌의류,니트풀오버,KP,0,0,0,8858585,-8858585,0,0,0,0,0,0,0,0,0,0,0,-8858585
M,공통,과시즌의류,다운베스트,DV,0,0,0,1956646,-1956646,0,0,0,0,0,0,0,0,0,0,0,-1956646
M,공통,과시즌의류,다운점퍼,DJ,0,0,0,44644334,-44644334,0,0,0,0,0,0,0,0,0,0,0,-44644334
M,공통,과시즌의류,데님셔츠,DR,0,0,0,627280,-627280,0,0,0,0,0,0,0,0,0,0,0,-627280
M,공통,과시즌의류,데님원피스,DD,0,0,0,1777572,-1777572,0,0,0,0,0,0,0,0,0,0,0,-1777572
M,공통,과시즌의류,레깅스,LG,0,0,0,5093969,-5093969,0,0,0,0,0,0,0,0,0,0,0,-5093969
M,공통,과시즌의류,맨투맨,MT,0,0,0,35652336,-35652336,0,0,0,0,0,0,0,0,0,0,0,-35652336
M,공통,과시즌의류,반바지,SP,0,0,0,10082,-10082,0,0,0,0,0,0,0,0,0,0,0,-10082
M,공통,과시즌의류,반팔카라티셔츠,TS,0,0,0,6152038,-6152038,0,0,0,0,0,0,0,0,0,0,0,-6152038
M,공통,과시즌의류,방풍자켓,WJ,0,0,0,11752927,-11752927,0,0,0,0,0,0,0,0,0,0,0,-11752927
M,공통,과시즌의류,스커트,SK,0,0,0,1736838,-1736838,0,0,0,0,0,0,0,0,0,0,0,-1736838
M,공통,과시즌의류,우븐셔츠,WS,0,0,0,7585457,-7585457,0,0,0,0,0,0,0,0,0,0,0,-7585457
M,공통,과시즌의류,우븐팬츠,WP,0,0,0,7792797,-7792797,0,0,0,0,0,0,0,0,0,0,0,-7792797
M,공통,과시즌의류,원피스,OP,0,0,0,8376886,-8376886,0,0,0,0,0,0,0,0,0,0,0,-8376886
M,공통,과시즌의류,자켓,JK,0,0,0,540632,-540632,0,0,0,0,0,0,0,0,0,0,0,-540632
M,공통,과시즌의류,점퍼,JP,0,0,0,73425322,-73425322,0,0,0,0,0,0,0,0,0,0,0,-73425322
M,공통,과시즌의류,진바지,DP,0,0,0,5846199,-5846199,0,0,0,0,0,0,0,0,0,0,0,-5846199
M,공통,과시즌의류,진스커트,DS,0,0,0,1499138,-1499138,0,0,0,0,0,0,0,0,0,0,0,-1499138
M,공통,과시즌의류,진자켓,DK,0,0,0,2366274,-2366274,0,0,0,0,0,0,0,0,0,0,0,-2366274
M,공통,과시즌의류,탱크탑,TK,0,0,0,2295233,-2295233,0,0,0,0,0,0,0,0,0,0,0,-2295233
M,공통,과시즌의류,트레이닝(상의),TR,0,0,0,17481608,-17481608,0,0,0,0,0,0,0,0,0,0,0,-17481608
M,공통,과시즌의류,트레이닝(하의),TP,0,0,0,247258,-247258,0,0,0,0,0,0,0,0,0,0,0,-247258
M,공통,과시즌의류,패딩,PD,0,0,0,136856,-136856,0,0,0,0,0,0,0,0,0,0,0,-136856
M,공통,과시즌의류,팬츠,PT,0,0,0,29605283,-29605283,0,0,0,0,0,0,0,0,0,0,0,-29605283
M,공통,과시즌의류,폴라폴리스점퍼,FD,0,0,0,46168101,-46168101,0,0,0,0,0,0,0,0,0,0,0,-46168101
M,공통,과시즌의류,후드티,HD,0,0,0,18562486,-18562486,0,0,0,0,0,0,0,0,0,0,0,-18562486
M,기타,Acc_etc,기타,ET,53700,26850,24409,10219,14190,0,0,0,0,0,0,0,1708,0,0,1708,12482
M,기타,Acc_etc,머플러(스카프),MF,178000,89000,80909,19886,61023,0,0,0,20,2232,0,0,5664,0,0,7916,53107
M,기타,Acc_etc,양말,SO,374400,191680,174255,62498,111757,0,0,0,32,3569,0,0,12198,0,0,15799,95958
M,기타,Acc_etc,파우치,PO,249000,124500,113182,46320,66862,0,0,0,35,3851,0,0,7922,0,0,11808,55054
M,기타,Bag,숄더백,BQ,427000,213500,194091,70165,123926,0,0,0,61,6653,0,0,13587,0,0,20301,103625
M,기타,Bag,힙색,HS,307000,196480,178618,58251,120367,0,0,0,43,4798,0,0,12503,0,0,17344,103023
M,기타,Headwear,방한모,WM,59000,29500,26818,11140,15678,0,0,0,0,0,0,0,1877,0,0,1877,13801
M,기타,Headwear,비니,BN,43000,21500,19545,7055,12490,0,0,0,0,0,0,0,1368,0,0,1368,11122
M,기타,Headwear,운동모,CP,3517000,1771260,1610240,562788,1047452,0,0,0,390,42804,0,0,112708,0,0,155902,891550
M,기타,Headwear,햇,HT,227000,113500,103182,28435,74747,0,0,0,0,0,0,0,7223,0,0,7223,67524
M,기타,Shoes,런닝화,RN,1172000,716760,651600,230533,421067,0,0,0,171,18739,0,0,45612,0,0,64522,356545
M,기타,Shoes,스니커즈,SX,1937000,1053900,958090,341617,616473,0,0,0,243,26757,0,0,67066,0,0,94066,522407
M,기타,Shoes,신발,SH,1320000,803080,730073,234852,495221,0,0,0,174,19223,0,0,51105,0,0,70502,424719
M,기타,과시즌의류,점퍼,JP,0,0,0,-18870,18870,0,0,0,0,0,0,0,0,0,0,0,18870
M,기타,과시즌의류,탱크탑,TK,79000,39500,35909,8834,27075,0,0,0,17,1908,0,0,2514,0,0,4439,22636
M,기타,과시즌의류,팬츠,PT,99000,18660,16964,2409,14555,0,0,0,0,0,0,0,1188,0,0,1188,13367
M,기타,과시즌의류,폴라폴리스점퍼,FD,776000,161610,146918,19101,127817,0,0,0,65,7196,0,0,10284,0,0,17545,110272
M,기타,당시즌의류,니트가디건,KC,179000,114560,104145,29027,75118,0,0,0,25,2797,0,0,7290,0,0,10112,65006
M,기타,당시즌의류,다운베스트,DV,438000,219000,199090,72969,126121,0,0,0,100,11041,0,0,13936,0,0,25077,101044
M,기타,당시즌의류,다운점퍼,DJ,2671000,1427760,1297964,544920,753044,0,0,0,432,47592,0,0,90856,0,0,138880,614164
M,기타,당시즌의류,맨투맨,MT,158000,79000,71818,28581,43237,0,0,0,34,3784,0,0,5028,0,0,8846,34391
M,기타,당시즌의류,우븐팬츠,WP,139000,69500,63182,23405,39777,0,0,0,27,2927,0,0,4423,0,0,7377,32400
M,기타,당시즌의류,원피스,OP,139000,88960,80873,24996,55877,0,0,0,20,2172,0,0,5661,0,0,7853,48024
M,기타,당시즌의류,점퍼,JP,319000,159500,145000,68351,76649,0,0,0,44,4803,0,0,10150,0,0,14997,61652
M,기타,당시즌의류,진자켓,DK,279000,139500,126818,51454,75364,0,0,0,65,7196,0,0,8877,0,0,16138,59226
M,기타,당시즌의류,트레이닝(상의),TR,517000,300220,272927,98176,174751,0,0,0,90,9947,0,0,19105,0,0,29142,145609
M,기타,당시즌의류,팬츠,PT,208000,104000,94545,38695,55850,0,0,0,40,4488,0,0,6618,0,0,11146,44704
M,기타,당시즌의류,후드티,HD,139000,88960,80873,28252,52621,0,0,0,20,2172,0,0,5661,0,0,7853,44768
M,기타,차시즌의류,맨투맨,MT,1159000,579500,526819,224606,302213,0,0,0,103,11512,0,0,36876,0,0,48491,253722
M,기타,차시즌의류,반팔카라티셔츠,TS,668000,334000,303636,129014,174622,0,0,0,66,7415,0,0,21253,0,0,28734,145888
M,기타,차시즌의류,방풍자켓,WJ,577000,288500,262273,113098,149175,0,0,0,37,4036,0,0,18359,0,0,22432,126743
M,기타,차시즌의류,스커트,SK,139000,69500,63182,26083,37099,0,0,0,0,0,0,0,4423,0,0,4423,32676
M,기타,차시즌의류,우븐팬츠,WP,139000,69500,63182,24594,38588,0,0,0,31,3368,0,0,4423,0,0,7822,30766
