브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
W,4.0,자사몰,과시즌의류,우븐팬츠,WP,16096000,3388160,3080142,3080142,1707823,1372319,956161,416158,0.0,0.0,0.0,0.0,278948.0,343424.0,145725.0,74099.0,0.0,113965.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,점퍼,JP,21479000,4180110,3800100,3800100,1996810,1803290,1179655,623635,0.0,0.0,0.0,0.0,344150.0,423696.0,179786.0,91419.0,0.0,140604.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,진바지,DP,1550000,398650,362411,362411,219868,142543,112504,30039,0.0,0.0,0.0,0.0,32822.0,40408.0,17146.0,8719.0,0.0,13409.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,트레이닝 숏팬츠,TB,109000,19000,17273,17273,991,16282,5362,10920,0.0,0.0,0.0,0.0,1564.0,1926.0,817.0,416.0,0.0,639.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,트레이닝(상의),TR,4654000,751100,682827,682827,475164,207663,211967,-4304,0.0,0.0,0.0,0.0,61839.0,76132.0,32305.0,16427.0,0.0,25264.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,트레이닝(하의),TP,18327000,1907684,1738514,1738514,835192,903322,539683,363639,0.0,0.0,0.0,0.0,157446.0,193837.0,82251.0,41824.0,0.0,64325.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,패딩,PD,4062000,1605330,1459389,1459389,1391610,67779,453033,-385254,0.0,0.0,0.0,0.0,132167.0,162716.0,69045.0,35108.0,0.0,53997.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,팬츠,PT,42494000,9777240,8888400,8888400,4962350,3926050,2759203,1166847,0.0,0.0,0.0,0.0,804962.0,991023.0,420519.0,213828.0,0.0,328871.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,폴라폴리스점퍼,FD,6216000,1410100,1281901,1281901,621600,660301,397937,262364,0.0,0.0,0.0,0.0,116093.0,142927.0,60648.0,30839.0,0.0,47430.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,폴로 티셔츠,PQ,119000,29000,26364,26364,14064,12300,8183,4117,0.0,0.0,0.0,0.0,2388.0,2939.0,1247.0,634.0,0.0,975.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,과시즌의류,후드티,HD,28162000,6975450,6341316,6341316,3661914,2679402,1968518,710884,0.0,0.0,0.0,0.0,574289.0,707032.0,300015.0,152553.0,0.0,234629.0,0.0,0.0,0.0,0.0
W,4.0,자사몰,당시즌의류,반팔티셔츠,RS,98000,38000,34546,34546,26360,8186,10724,-2538,0.0,0.0,0.0,0.0,3129.0,3852.0,1634.0,831.0,0.0,1278.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Acc_etc,양말,SO,187000,99000,90002,90002,33660,56342,51487,4855,0.0,0.0,0.0,0.0,8151.0,10035.0,4257.0,0.0,25624.0,3420.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,가방,BG,8945000,1785000,1622745,1622745,3044524,-1421779,928329,-2350108,0.0,0.0,0.0,0.0,146968.0,180930.0,76769.0,0.0,461997.0,61665.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,백팩,BK,724000,304000,276362,276362,174560,101802,158098,-56296,0.0,0.0,0.0,0.0,25030.0,30813.0,13074.0,0.0,78680.0,10501.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,보스톤백,BW,4005000,1175000,1068183,1068183,1212250,-144067,611081,-755148,0.0,0.0,0.0,0.0,96743.0,119100.0,50534.0,0.0,304113.0,40591.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,크로스백,CR,237000,77000,70000,70000,64900,5100,40046,-34946,0.0,0.0,0.0,0.0,6340.0,7805.0,3311.0,0.0,19930.0,2660.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,토드백,TG,476000,156000,141820,141820,136560,5260,81131,-75871,0.0,0.0,0.0,0.0,12844.0,15813.0,6709.0,0.0,40376.0,5389.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Bag,힙색,HS,69000,29000,26364,26364,19770,6594,15083,-8489,0.0,0.0,0.0,0.0,2388.0,2940.0,1247.0,0.0,7506.0,1002.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Headwear,비니,BN,848000,304000,276366,276366,149820,126546,158099,-31553,0.0,0.0,0.0,0.0,25029.0,30813.0,13075.0,0.0,78681.0,10501.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Headwear,운동모,CP,8555000,2125000,1931848,1931848,1705958,225890,1105154,-879264,0.0,0.0,0.0,0.0,174961.0,215395.0,91390.0,0.0,549998.0,73410.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Headwear,햇,HT,1421000,241000,219094,219094,241914,-22820,125339,-148159,0.0,0.0,0.0,0.0,19843.0,24429.0,10364.0,0.0,62377.0,8326.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Shoes,방한화,WB,3225000,725000,659100,659100,322500,336600,377054,-40454,0.0,0.0,0.0,0.0,59693.0,73489.0,31181.0,0.0,187646.0,25045.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Shoes,슬리퍼,LP,69000,29000,26364,26364,17200,9164,15083,-5919,0.0,0.0,0.0,0.0,2388.0,2940.0,1247.0,0.0,7506.0,1002.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,Shoes,신발,SH,23715000,6535000,5940886,5940886,4885675,1055211,3398628,-2343417,0.0,0.0,0.0,0.0,538055.0,662393.0,281051.0,0.0,1691374.0,225755.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,긴팔티셔츠,RL,6886000,2306000,2096389,2096389,1119518,976871,1199296,-222425,0.0,0.0,0.0,0.0,189866.0,233745.0,99177.0,0.0,596846.0,79662.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,니트베스트,KV,139000,19000,17273,17273,1264,16009,9881,6128,0.0,0.0,0.0,0.0,1564.0,1926.0,817.0,0.0,4918.0,656.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,다운베스트,DV,8444000,2084000,1894533,1894533,984560,909973,1083816,-173843,0.0,0.0,0.0,0.0,171585.0,211234.0,89628.0,0.0,539376.0,71993.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,다운점퍼,DJ,107755000,29565000,26877244,26877244,13834243,13043001,15375785,-2332784,0.0,0.0,0.0,0.0,2434216.0,2996747.0,1271518.0,0.0,7651972.0,1021332.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,레깅스,LG,375000,45000,40910,40910,3410,37500,23404,14096,0.0,0.0,0.0,0.0,3705.0,4562.0,1935.0,0.0,11647.0,1555.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,맨투맨,MT,41042000,9612000,8738293,8738293,4581262,4157031,4998955,-841924,0.0,0.0,0.0,0.0,791408.0,974301.0,413393.0,0.0,2487798.0,332055.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,반바지,SP,178000,58000,52728,52728,27627,25101,30166,-5065,0.0,0.0,0.0,0.0,4776.0,5880.0,2494.0,0.0,15012.0,2004.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,반팔티셔츠,RS,1277000,497000,451822,451822,235971,215851,258473,-42622,0.0,0.0,0.0,0.0,40921.0,50376.0,21373.0,0.0,128633.0,17170.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,방풍자켓,WJ,4418000,1658000,1507269,1507269,1155831,351438,862270,-510832,0.0,0.0,0.0,0.0,136510.0,168057.0,71306.0,0.0,429121.0,57276.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,베스트,VT,2392000,412000,374542,374542,239200,135342,214265,-78923,0.0,0.0,0.0,0.0,33921.0,41761.0,17719.0,0.0,106632.0,14232.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,상하의 세트,AZ,718000,78000,70908,70908,32638,38270,40564,-2294,0.0,0.0,0.0,0.0,6422.0,7906.0,3354.0,0.0,20188.0,2694.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,소프트쉘,SS,3094000,1264000,1149088,1149088,556920,592168,657364,-65196,0.0,0.0,0.0,0.0,104071.0,128120.0,54361.0,0.0,327147.0,43665.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,스커트,SK,447000,177000,160908,160908,111960,48948,92052,-43104,0.0,0.0,0.0,0.0,14573.0,17941.0,7612.0,0.0,45811.0,6115.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,우븐반바지,SM,544000,174000,158184,158184,162540,-4356,90495,-94851,0.0,0.0,0.0,0.0,14327.0,17638.0,7483.0,0.0,45036.0,6011.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,우븐셔츠,WS,338000,18000,16364,16364,-25071,41435,11365,30070,0.0,0.0,0.0,0.0,1482.0,1825.0,774.0,0.0,4659.0,2625.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,우븐팬츠,WP,8817000,2207000,2006368,2006368,943318,1063050,1151871,-88821,0.0,0.0,0.0,0.0,181714.0,223707.0,94916.0,0.0,571214.0,80320.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,점퍼,JP,40972000,8842000,8038153,8038153,4138077,3900076,4598419,-698343,0.0,0.0,0.0,0.0,727998.0,896232.0,380273.0,0.0,2288467.0,305449.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,진바지,DP,1649000,529000,480910,480910,289346,191564,275112,-83548,0.0,0.0,0.0,0.0,43555.0,53619.0,22750.0,0.0,136914.0,18274.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,탱크탑,TK,951000,111000,100911,100911,43228,57683,57728,-45,0.0,0.0,0.0,0.0,9139.0,11251.0,4774.0,0.0,28729.0,3835.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,트레이닝 숏팬츠,TB,188000,28000,25455,25455,1710,23745,14561,9184,0.0,0.0,0.0,0.0,2305.0,2838.0,1204.0,0.0,7247.0,967.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,트레이닝(상의),TR,4475000,775000,704554,704554,467029,237525,403057,-165532,0.0,0.0,0.0,0.0,63810.0,78557.0,33330.0,0.0,200587.0,26773.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,트레이닝(하의),TP,5209000,669000,608190,608190,290268,317922,347930,-30008,0.0,0.0,0.0,0.0,55082.0,67814.0,28772.0,0.0,173153.0,23109.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,패딩,PD,12961000,5261000,4782722,4782722,4886720,-103998,2736075,-2840073,0.0,0.0,0.0,0.0,433161.0,533262.0,226264.0,0.0,1361644.0,181744.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,팬츠,PT,35568000,8768000,7971000,7971000,4442457,3528543,4560008,-1031465,0.0,0.0,0.0,0.0,721918.0,888747.0,377096.0,0.0,2269349.0,302898.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,폴라폴리스점퍼,FD,3885000,885000,804540,804540,388500,416040,460258,-44218,0.0,0.0,0.0,0.0,72866.0,89704.0,38061.0,0.0,229054.0,30573.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,과시즌의류,후드티,HD,34180000,9100000,8272738,8272738,5150020,3122718,4732619,-1609901,0.0,0.0,0.0,0.0,749244.0,922389.0,391367.0,0.0,2355255.0,314364.0,0.0,0.0,0.0,0.0
W,5.0,제휴몰,당시즌의류,반팔티셔츠,RS,98000,38000,34546,34546,21460,13086,19762,-6676,0.0,0.0,0.0,0.0,3128.0,3852.0,1634.0,0.0,9836.0,1312.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Bag,가방,BG,198000,48000,43635,26617,46930,-20313,1658,-21971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Bag,백팩,BK,119000,39000,35454,21627,47570,-25943,1347,-27290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Bag,보스톤백,BW,129000,29000,26363,16081,40820,-24739,1002,-25741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Bag,크로스백,CR,40000,10000,9091,5545,14120,-8575,1002,-9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Bag,힙색,HS,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Headwear,운동모,CP,63000,39000,35454,21628,12090,9538,1658,7880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Shoes,슬리퍼,LP,138000,58000,52726,32162,34400,-2238,2004,-4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0
W,6.0,대리점,Shoes,신발,SH,-1990000,-590000,-536362,-327180,-514000,186820,0,186820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,6.0,대리점,과시즌의류,반팔티셔츠,RS,541000,217000,197267,120330,153415,-33085,8152,-41237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8152.0,0.0,0.0,0.0,0.0
W,6.0,대리점,과시즌의류,우븐반바지,SM,-69000,87000,79091,48245,-26220,74465,3005,71460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0,0.0,0.0,0.0,0.0
W,99.0,기타,과시즌의류,반팔티셔츠,RS,89000,30640,27851,27851,23210,4641,1030,3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0
X,1.0,백화점,Acc_etc,기타소품류,AC,13671000,7815760,7105192,4928070,2744817,2183253,1017760,1165493,658228.0,0.0,0.0,0.0,70065.0,10198.0,68040.0,0.0,0.0,149279.0,0.0,476.0,0.0,61474.0
X,1.0,백화점,Acc_etc,다운 스카프,DC,108644000,75747120,68860886,45067793,22221938,22845855,9863998,12981857,6379300.0,0.0,0.0,0.0,679050.0,98803.0,659419.0,0.0,0.0,1447006.0,0.0,4641.0,0.0,595779.0
X,1.0,백화점,Acc_etc,마스크,MK,1513000,1286340,1169427,774031,364645,409386,167496,241890,108338.0,0.0,0.0,0.0,11530.0,1678.0,11198.0,0.0,0.0,24557.0,0.0,79.0,0.0,10116.0
X,1.0,백화점,Acc_etc,멀티스카프,MS,4513000,2666640,2424228,1638161,794923,843238,347230,496008,224583.0,0.0,0.0,0.0,23909.0,3478.0,23215.0,0.0,0.0,50910.0,0.0,161.0,0.0,20974.0
X,1.0,백화점,Acc_etc,양말,SO,7022000,5659240,5144730,3415201,1684640,1730561,737981,992580,476611.0,0.0,0.0,0.0,50738.0,7377.0,49267.0,0.0,0.0,109128.0,0.0,347.0,0.0,44513.0
X,1.0,백화점,Acc_etc,장갑,GL,130847000,31735250,28850068,19803813,26608361,-6804548,4132572,-10937120,2672684.0,0.0,0.0,0.0,284492.0,41399.0,276271.0,0.0,0.0,606166.0,0.0,1948.0,0.0,249612.0
X,1.0,백화점,Acc_etc,토시,ML,245000,118530,107760,69612,33163,36449,15820,20629,9984.0,0.0,0.0,0.0,1063.0,155.0,1032.0,0.0,0.0,2644.0,0.0,8.0,0.0,934.0
X,1.0,백화점,Bag,가방,BG,6152000,2721800,2474352,1739248,747758,991490,354404,637086,229224.0,0.0,0.0,0.0,24401.0,3550.0,23693.0,0.0,0.0,51961.0,0.0,166.0,0.0,21409.0
X,1.0,백화점,Bag,메신저백,MR,17791000,11959750,10872465,7084905,3864629,3220276,1557286,1662990,1007229.0,0.0,0.0,0.0,107218.0,15598.0,104115.0,0.0,0.0,228322.0,0.0,737.0,0.0,94067.0
X,1.0,백화점,Bag,바디백,BZ,505000,494380,449436,296616,123998,172618,64371,108247,41635.0,0.0,0.0,0.0,4432.0,644.0,4304.0,0.0,0.0,9438.0,0.0,30.0,0.0,3888.0
X,1.0,백화점,Bag,백팩,BK,237904000,183956550,167233052,109307086,53862429,55444657,23954614,31490043,15492538.0,0.0,0.0,0.0,1649114.0,239924.0,1601417.0,0.0,0.0,3513425.0,0.0,11296.0,0.0,1446900.0
X,1.0,백화점,Bag,보스톤백,BW,3406000,1557310,1415720,1005244,734486,270758,202779,67979,131152.0,0.0,0.0,0.0,13961.0,2033.0,13558.0,0.0,0.0,29730.0,0.0,97.0,0.0,12248.0
X,1.0,백화점,Bag,슬링백,SG,35958000,27657600,25143222,17124837,7825026,9299811,3602496,5697315,2329274.0,0.0,0.0,0.0,247942.0,36071.0,240768.0,0.0,0.0,529213.0,0.0,1689.0,0.0,217539.0
X,1.0,백화점,Bag,크로스백,CR,63407000,42545400,38677664,25726778,13561847,12164931,5541452,6623479,3583111.0,0.0,0.0,0.0,381405.0,55495.0,370379.0,0.0,0.0,813819.0,0.0,2606.0,0.0,334637.0
X,1.0,백화점,Bag,토드백,TG,28961000,13406940,12188109,7913971,5846679,2067292,1750279,317013,1129110.0,0.0,0.0,0.0,120189.0,17484.0,116714.0,0.0,0.0,260508.0,0.0,822.0,0.0,105452.0
X,1.0,백화점,Bag,힙색,HS,2584000,1903450,1730397,1149299,560212,589087,247839,341248,160304.0,0.0,0.0,0.0,17063.0,2481.0,16569.0,0.0,0.0,36338.0,0.0,115.0,0.0,14969.0
X,1.0,백화점,Headwear,방한모,WM,10625000,9879390,8981248,5937144,2243938,3693206,1286438,2406768,832027.0,0.0,0.0,0.0,88567.0,12888.0,86002.0,0.0,0.0,188643.0,0.0,602.0,0.0,77709.0
X,1.0,백화점,Headwear,비니,BN,40113000,24010630,21827808,14415291,7741943,6673348,3127575,3545773,2022140.0,0.0,0.0,0.0,215248.0,31316.0,209026.0,0.0,0.0,459520.0,0.0,1467.0,0.0,188858.0
X,1.0,백화점,Headwear,운동모,CP,40715000,30061090,27328156,18331136,7953686,10377450,3914266,6463184,2531692.0,0.0,0.0,0.0,269483.0,39210.0,261696.0,0.0,0.0,573891.0,0.0,1850.0,0.0,236444.0
X,1.0,백화점,Headwear,햇,HT,9633000,5374100,4885550,3356788,1942682,1414106,700516,713590,452597.0,0.0,0.0,0.0,48182.0,7009.0,46787.0,0.0,0.0,103340.0,0.0,332.0,0.0,42269.0
X,1.0,백화점,Shoes,슬리퍼,LP,16147000,14423280,13112049,8641426,3749449,4891977,1878149,3013828,1214704.0,0.0,0.0,0.0,129304.0,18815.0,125572.0,0.0,0.0,275423.0,0.0,887.0,0.0,113444.0
X,1.0,백화점,Shoes,신발,SH,921073000,682288720,620262025,406070559,191777998,214292561,88856507,125436054,57461299.0,0.0,0.0,0.0,6116514.0,889916.0,5939633.0,0.0,0.0,13040823.0,0.0,41826.0,0.0,5366496.0
X,1.0,백화점,과시즌의류,긴팔카라티셔츠,TL,10552000,6266690,5697003,4259776,1928126,2331650,815990,1515660,527774.0,0.0,0.0,0.0,56179.0,8172.0,54554.0,0.0,0.0,119638.0,0.0,384.0,0.0,49289.0
X,1.0,백화점,과시즌의류,긴팔티셔츠,RL,11459000,6897790,6270708,4591854,2106127,2485727,898730,1586997,580921.0,0.0,0.0,0.0,61837.0,8997.0,60048.0,0.0,0.0,132249.0,0.0,424.0,0.0,54254.0
X,1.0,백화점,과시즌의류,다운베스트,DV,88184000,57449320,52226907,38942175,16013274,22928901,7483505,15445396,4838322.0,0.0,0.0,0.0,515016.0,74931.0,500129.0,0.0,0.0,1099716.0,0.0,3527.0,0.0,451864.0
X,1.0,백화점,과시즌의류,다운점퍼,DJ,5363721000,3273563550,2975968686,2137092594,948801585,1188291009,426272316,762018693,275694828.0,0.0,0.0,0.0,29346547.0,4269763.0,28497838.0,0.0,0.0,62514627.0,0.0,200665.0,0.0,25748048.0
X,1.0,백화점,과시즌의류,레깅스,LG,12467000,6413690,5830385,4369074,2275959,2093115,839368,1253747,540129.0,0.0,0.0,0.0,57496.0,8367.0,55832.0,0.0,0.0,126709.0,0.0,393.0,0.0,50442.0
X,1.0,백화점,과시즌의류,맨투맨,MT,148511000,101070380,91882438,68616432,26987106,41629326,13162847,28466479,8512019.0,0.0,0.0,0.0,906070.0,131828.0,879862.0,0.0,0.0,1931908.0,0.0,6193.0,0.0,794967.0
X,1.0,백화점,과시즌의류,반바지,SP,2901000,2232390,2029368,1556300,567263,989037,297922,691115,188002.0,0.0,0.0,0.0,20012.0,2913.0,19434.0,0.0,0.0,49865.0,0.0,138.0,0.0,17558.0
X,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,12374000,8216000,7469091,4954029,2393218,2560811,1069811,1491000,691940.0,0.0,0.0,0.0,73655.0,10715.0,71524.0,0.0,0.0,156852.0,0.0,502.0,0.0,64623.0
X,1.0,백화점,과시즌의류,반팔티셔츠,RS,9345000,9219180,8381065,5958753,1636451,4322302,1204795,3117507,776426.0,0.0,0.0,0.0,82648.0,12025.0,80258.0,0.0,0.0,180361.0,0.0,566.0,0.0,72511.0
X,1.0,백화점,과시즌의류,방풍자켓,WJ,239125000,137302040,124819991,84024204,43057160,40967044,17944211,23022833,11563368.0,0.0,0.0,0.0,1230870.0,179082.0,1195278.0,0.0,0.0,2687255.0,0.0,8418.0,0.0,1079940.0
X,1.0,백화점,과시즌의류,베스트,VT,-129000,-129000,-117273,-77400,-29120,-48280,-14334,-33946,-10864.0,0.0,0.0,0.0,-1156.0,-168.0,-1123.0,0.0,0.0,0.0,0.0,-8.0,0.0,-1015.0
X,1.0,백화점,과시즌의류,브라,BR,59000,59000,53636,34327,17020,17307,7683,9624,4969.0,0.0,0.0,0.0,529.0,77.0,514.0,0.0,0.0,1126.0,0.0,4.0,0.0,464.0
X,1.0,백화점,과시즌의류,소프트쉘,SS,173968000,97124340,88294876,63645914,31722123,31923791,12661485,19262306,8179666.0,0.0,0.0,0.0,870692.0,126685.0,845509.0,0.0,0.0,1869052.0,0.0,5953.0,0.0,763928.0
X,1.0,백화점,과시즌의류,스윔웨어,SW,405000,330900,300818,235182,68190,166992,45516,121476,27868.0,0.0,0.0,0.0,2966.0,431.0,2881.0,0.0,0.0,8747.0,0.0,20.0,0.0,2603.0
X,1.0,백화점,과시즌의류,스윔웨어 하의,SB,325000,135480,123178,118069,53029,65040,24119,40921,11410.0,0.0,0.0,0.0,1215.0,177.0,1180.0,0.0,0.0,9064.0,0.0,7.0,0.0,1066.0
X,1.0,백화점,과시즌의류,스커트,SK,7493000,4983540,4530460,3363061,1365404,1997657,649173,1348484,419704.0,0.0,0.0,0.0,44675.0,6503.0,43379.0,0.0,0.0,95411.0,0.0,306.0,0.0,39195.0
X,1.0,백화점,과시즌의류,원피스,OP,6688000,3372500,3066064,2313071,1224670,1088401,443631,644770,284040.0,0.0,0.0,0.0,30235.0,4400.0,29360.0,0.0,0.0,68862.0,0.0,208.0,0.0,26526.0
X,1.0,백화점,과시즌의류,집업티,ZT,7847000,3923540,3566863,2600573,1433863,1166710,511450,655260,330435.0,0.0,0.0,0.0,35174.0,5118.0,34156.0,0.0,0.0,75466.0,0.0,240.0,0.0,30861.0
X,1.0,백화점,과시즌의류,트레이닝 숏팬츠,TB,1806000,1805990,1641819,1231717,344810,886907,239042,647865,152099.0,0.0,0.0,0.0,16191.0,2356.0,15722.0,0.0,0.0,38359.0,0.0,110.0,0.0,14205.0
X,1.0,백화점,과시즌의류,트레이닝(상의),TR,303585000,146868280,133516541,94934320,54932024,40002296,19145533,20856763,12369025.0,0.0,0.0,0.0,1316626.0,191562.0,1278558.0,0.0,0.0,2825577.0,0.0,9003.0,0.0,1155182.0
X,1.0,백화점,과시즌의류,트레이닝(하의),TP,240415000,121113030,110102500,77181937,43865906,33316031,15790705,17525326,10199941.0,0.0,0.0,0.0,1085743.0,157972.0,1054336.0,0.0,0.0,2332688.0,0.0,7422.0,0.0,952603.0
X,1.0,백화점,과시즌의류,패딩,PD,706000,467510,424999,343005,91573,251432,69235,182197,39372.0,0.0,0.0,0.0,4191.0,610.0,4070.0,0.0,0.0,17286.0,0.0,29.0,0.0,3677.0
X,1.0,백화점,과시즌의류,팬츠,PT,131475000,85825780,78023312,57369203,24046663,33322540,11197410,22125130,7228107.0,0.0,0.0,0.0,769403.0,111944.0,747148.0,0.0,0.0,1660493.0,0.0,5259.0,0.0,675056.0
X,1.0,백화점,과시즌의류,후드티,HD,74109000,33832510,30756910,20990558,12530092,8460466,4408066,4052400,2849331.0,0.0,0.0,0.0,303301.0,44130.0,294528.0,0.0,0.0,648596.0,0.0,2073.0,0.0,266107.0
X,1.0,백화점,당시즌의류,긴팔카라티셔츠,TL,12970000,11518080,10470943,7038981,2149599,4889382,1502041,3387341,970030.0,0.0,0.0,0.0,103259.0,15021.0,100271.0,0.0,0.0,222162.0,0.0,704.0,0.0,90594.0
X,1.0,백화점,당시즌의류,긴팔티셔츠,RL,39225000,33731160,30664717,20497779,7471071,13026708,4403333,8623375,2840791.0,0.0,0.0,0.0,302391.0,43996.0,293643.0,0.0,0.0,655136.0,0.0,2065.0,0.0,265311.0
X,1.0,백화점,당시즌의류,다운베스트,DV,276145000,249151950,226501697,149191095,63860428,85330667,32442214,52888453,20983198.0,0.0,0.0,0.0,2233575.0,324971.0,2168975.0,0.0,0.0,4756537.0,0.0,15269.0,0.0,1959689.0
X,1.0,백화점,당시즌의류,다운점퍼,DJ,6231631000,5916453270,5378592448,3533578175,1580481667,1953096508,770384908,1182711600,498274775.0,0.0,0.0,0.0,53039245.0,7716920.0,51505336.0,0.0,0.0,112950442.0,0.0,362671.0,0.0,46535519.0
X,1.0,백화점,당시즌의류,레깅스,LG,1733000,1674410,1522195,992921,397955,594966,218215,376751,141018.0,0.0,0.0,0.0,15014.0,2185.0,14579.0,0.0,0.0,32147.0,0.0,100.0,0.0,13172.0
X,1.0,백화점,당시즌의류,맨투맨,MT,156709000,144318980,131198803,86966469,35918540,51047929,18791832,32256097,12154307.0,0.0,0.0,0.0,1293775.0,188237.0,1256358.0,0.0,0.0,2755171.0,0.0,8845.0,0.0,1135139.0
X,1.0,백화점,당시즌의류,반팔티셔츠,RS,413000,392140,356491,228486,86805,141681,51060,90621,33026.0,0.0,0.0,0.0,3516.0,512.0,3413.0,0.0,0.0,7487.0,0.0,23.0,0.0,3083.0
X,1.0,백화점,당시즌의류,방풍자켓,WJ,42070000,36755270,33413864,22350951,10761739,11589212,4804041,6785171,3095470.0,0.0,0.0,0.0,329503.0,47941.0,319967.0,0.0,0.0,719810.0,0.0,2252.0,0.0,289098.0
