브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
I,11.0,직영몰,당시즌의류,맨투맨,MT,21681719,20586948,8565403,18715374,80760,18634614,4909052,13725562,0.0,1040353.0,0.0,0.0,121012.0,29256.0,152950.0,101612.0,0.0,334051.0,2047753.0,0.0,751803.0,330262.0
I,11.0,직영몰,당시즌의류,맨투맨셋트,S2,34970867,33646235,13998880,30587502,130184,30457318,8023118,22434200,0.0,1700304.0,0.0,0.0,197776.0,47815.0,249973.0,166070.0,0.0,545956.0,3346749.0,0.0,1228710.0,539765.0
I,11.0,직영몰,당시즌의류,반팔카라티셔츠,TS,1286963,1278441,531909,1162219,4744,1157475,304850,852625,0.0,64605.0,0.0,0.0,7515.0,1817.0,9498.0,6310.0,0.0,20744.0,127165.0,0.0,46687.0,20509.0
I,11.0,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1389658,1354916,563726,1231739,5255,1226484,323082,903402,0.0,68469.0,0.0,0.0,7964.0,1925.0,10066.0,6688.0,0.0,21985.0,134771.0,0.0,49479.0,21735.0
I,11.0,직영몰,당시즌의류,우븐셔츠,WS,607429,577058,240091,524598,2010,522588,137601,384987,0.0,29161.0,0.0,0.0,3392.0,820.0,4287.0,2848.0,0.0,9364.0,57399.0,0.0,21073.0,9257.0
I,11.0,직영몰,당시즌의류,우븐팬츠,WP,8613256,8251639,3433184,7501495,30352,7471143,1967647,5503496,0.0,416995.0,0.0,0.0,48504.0,11727.0,61305.0,40728.0,0.0,133894.0,820780.0,0.0,301338.0,132376.0
I,11.0,직영몰,당시즌의류,점퍼,JP,1477058,1359723,565728,1236114,4444,1231670,324234,907436,0.0,68714.0,0.0,0.0,7993.0,1932.0,10102.0,6711.0,0.0,22063.0,135250.0,0.0,49655.0,21814.0
I,11.0,직영몰,당시즌의류,진바지,DP,2836125,2667225,1109729,2424754,9245,2415509,636012,1779497,0.0,134787.0,0.0,0.0,15678.0,3790.0,19816.0,13165.0,0.0,43279.0,265306.0,0.0,97403.0,42788.0
I,11.0,직영몰,당시즌의류,패딩,PD,1389658,1181209,491453,1073823,5340,1068483,281666,786817,0.0,59692.0,0.0,0.0,6943.0,1679.0,8776.0,5830.0,0.0,19167.0,117493.0,0.0,43136.0,18950.0
I,11.0,직영몰,당시즌의류,팬츠,PT,10055353,9471675,3940786,8610603,37818,8572785,2258567,6314218,0.0,478648.0,0.0,0.0,55675.0,13460.0,70370.0,46750.0,0.0,153691.0,942134.0,0.0,345891.0,151948.0
I,11.0,직영몰,당시즌의류,폴라폴리스점퍼,FD,607429,577058,240091,524598,2283,522315,137601,384714,0.0,29161.0,0.0,0.0,3392.0,820.0,4287.0,2848.0,0.0,9364.0,57399.0,0.0,21073.0,9257.0
I,11.0,직영몰,당시즌의류,폴로 티셔츠,PQ,194465,175018,72818,159107,725,158382,41734,116648,0.0,8844.0,0.0,0.0,1029.0,249.0,1300.0,864.0,0.0,2840.0,17409.0,0.0,6391.0,2808.0
I,11.0,직영몰,당시즌의류,후드티,HD,6893664,6608237,2749427,6007488,26342,5981146,1575766,4405380,0.0,333945.0,0.0,0.0,38844.0,9391.0,49095.0,32617.0,0.0,107228.0,657313.0,0.0,241322.0,106011.0
I,99.0,기타,Acc_etc,양말,SO,149672,74836,31134,68028,448,67580,4628,62952,0.0,0.0,0.0,0.0,440.0,106.0,0.0,0.0,0.0,4082.0,0.0,0.0,0.0,0.0
I,99.0,기타,Headwear,운동모,CP,85215,28995,12060,26351,328,26023,1792,24231,0.0,0.0,0.0,0.0,170.0,41.0,0.0,0.0,0.0,1581.0,0.0,0.0,0.0,0.0
I,99.0,기타,Shoes,런닝화,RN,908958,789876,328637,718071,2987,715084,48849,666235,0.0,0.0,0.0,0.0,4643.0,1122.0,0.0,0.0,0.0,43084.0,0.0,0.0,0.0,0.0
I,99.0,기타,Shoes,방한화,WB,367079,183540,76363,166853,529,166324,11351,154973,0.0,0.0,0.0,0.0,1079.0,261.0,0.0,0.0,0.0,10011.0,0.0,0.0,0.0,0.0
I,99.0,기타,Shoes,스니커즈,SX,194465,194465,80910,176788,662,176126,12026,164100,0.0,0.0,0.0,0.0,1143.0,276.0,0.0,0.0,0.0,10607.0,0.0,0.0,0.0,0.0
I,99.0,기타,Shoes,신발,SH,128915,128915,53637,117197,481,116716,7973,108743,0.0,0.0,0.0,0.0,758.0,183.0,0.0,0.0,0.0,7032.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,맨투맨,MT,1568827,374465,155796,340414,0,340414,23158,317256,0.0,0.0,0.0,0.0,2201.0,532.0,0.0,0.0,0.0,20425.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,맨투맨셋트,S2,1040058,441042,183503,400953,0,400953,27277,373676,0.0,0.0,0.0,0.0,2593.0,627.0,0.0,0.0,0.0,24057.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,반팔카라티셔츠,TS,179170,42739,17781,38851,0,38851,2643,36208,0.0,0.0,0.0,0.0,251.0,61.0,0.0,0.0,0.0,2331.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,627094,174385,72547,158515,0,158515,10784,147731,0.0,0.0,0.0,0.0,1025.0,248.0,0.0,0.0,0.0,9511.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,방풍자켓,WJ,172615,50452,20989,45861,0,45861,3121,42740,0.0,0.0,0.0,0.0,297.0,72.0,0.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,베이비,BV,128915,128915,53637,117197,513,116684,7973,108711,0.0,0.0,0.0,0.0,758.0,183.0,0.0,0.0,0.0,7032.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,스윔웨어,SW,238165,66992,27873,60902,0,60902,4143,56759,0.0,0.0,0.0,0.0,394.0,95.0,0.0,0.0,0.0,3654.0,0.0,0.0,0.0,0.0
I,99.0,기타,과시즌의류,우븐팬츠,WP,194465,194465,80910,176788,0,176788,12026,164762,0.0,0.0,0.0,0.0,1143.0,276.0,0.0,0.0,0.0,10607.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,다운베스트,DV,4555717,1358456,565200,1234960,16982,1217978,84014,1133964,0.0,0.0,0.0,0.0,7986.0,1930.0,0.0,0.0,0.0,74098.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,다운점퍼,DJ,935178,353860,147229,321695,3026,318669,21885,296784,0.0,0.0,0.0,0.0,2080.0,503.0,0.0,0.0,0.0,19302.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,맨투맨,MT,863074,228878,95226,208068,3175,204893,14154,190739,0.0,0.0,0.0,0.0,1345.0,325.0,0.0,0.0,0.0,12484.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,맨투맨셋트,S2,2711580,955455,397527,868595,10304,858291,59090,799201,0.0,0.0,0.0,0.0,5617.0,1357.0,0.0,0.0,0.0,52116.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,반팔카라티셔츠,TS,192280,75011,31211,68196,769,67427,4640,62787,0.0,0.0,0.0,0.0,441.0,107.0,0.0,0.0,0.0,4092.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,우븐셔츠,WS,303714,80408,33458,73106,1005,72101,4973,67128,0.0,0.0,0.0,0.0,473.0,114.0,0.0,0.0,0.0,4386.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,우븐팬츠,WP,216315,216315,90000,196650,817,195833,13378,182455,0.0,0.0,0.0,0.0,1272.0,307.0,0.0,0.0,0.0,11799.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,진바지,DP,736344,368172,153181,334700,2395,332305,22769,309536,0.0,0.0,0.0,0.0,2164.0,523.0,0.0,0.0,0.0,20082.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,진자켓,DK,607429,303714,126364,276105,2157,273948,18783,255165,0.0,0.0,0.0,0.0,1785.0,432.0,0.0,0.0,0.0,16566.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,팬츠,PT,495994,220422,91709,200384,1824,198560,13632,184928,0.0,0.0,0.0,0.0,1296.0,313.0,0.0,0.0,0.0,12023.0,0.0,0.0,0.0,0.0
I,99.0,기타,당시즌의류,후드티,HD,476329,183736,76446,167034,1910,165124,11363,153761,0.0,0.0,0.0,0.0,1080.0,261.0,0.0,0.0,0.0,10022.0,0.0,0.0,0.0,0.0
M,1.0,RF,Acc_etc,양말,SO,308673,301841,155038,175906,2073,173833,36081,137752,14594.0,0.0,0.0,0.0,2345.0,912.0,2943.0,0.0,0.0,12313.0,0.0,91.0,0.0,2883.0
M,1.0,RF,Acc_etc,파우치,PO,513274,508248,261013,293349,2837,290512,60546,229966,24569.0,0.0,0.0,0.0,3947.0,1535.0,4955.0,0.0,0.0,20534.0,0.0,152.0,0.0,4854.0
M,1.0,RF,Bag,백팩,BK,1072566,1072549,550907,622758,6818,615940,128044,487896,51857.0,0.0,0.0,0.0,8331.0,3239.0,10458.0,0.0,0.0,43593.0,0.0,321.0,0.0,10245.0
M,1.0,RF,Bag,버킷백,BM,1212389,1212425,622728,702117,5296,696821,144609,552212,58618.0,0.0,0.0,0.0,9417.0,3662.0,11821.0,0.0,0.0,49148.0,0.0,363.0,0.0,11580.0
M,1.0,RF,Bag,쇼퍼백,OR,507965,473770,243346,274632,3016,271616,56528,215088,22906.0,0.0,0.0,0.0,3680.0,1431.0,4620.0,0.0,0.0,19224.0,0.0,142.0,0.0,4525.0
M,1.0,RF,Bag,숄더백,BQ,41023009,37047274,19028836,21548731,11290,21537441,4425436,17112005,1791193.0,0.0,0.0,0.0,287770.0,111888.0,361234.0,0.0,0.0,1508411.0,0.0,11085.0,0.0,353855.0
M,1.0,RF,Bag,크로스백,CR,472566,472566,242729,274073,3474,270599,56395,214204,22848.0,0.0,0.0,0.0,3671.0,1427.0,4608.0,0.0,0.0,19185.0,0.0,142.0,0.0,4514.0
M,1.0,RF,Bag,힙색,HS,315044,315044,161819,183299,747,182552,37637,144915,15232.0,0.0,0.0,0.0,2447.0,951.0,3072.0,0.0,0.0,12831.0,0.0,94.0,0.0,3010.0
M,1.0,RF,Headwear,방한모,WM,3722124,3619593,1859066,2089949,19313,2070636,431281,1639355,174995.0,0.0,0.0,0.0,28114.0,10931.0,35292.0,0.0,0.0,146296.0,0.0,1083.0,0.0,34570.0
M,1.0,RF,Headwear,비니,BN,27608850,26693540,13710741,15435823,141662,15294161,3182298,12111863,1290598.0,0.0,0.0,0.0,207346.0,80618.0,260279.0,0.0,0.0,1080508.0,0.0,7987.0,0.0,254962.0
M,1.0,RF,Headwear,운동모,CP,44235398,42287327,21720024,24450034,80842,24369192,5041073,19328119,2044516.0,0.0,0.0,0.0,328469.0,127712.0,412323.0,0.0,0.0,1711502.0,0.0,12651.0,0.0,403900.0
M,1.0,RF,Headwear,햇,HT,1492035,1438938,739090,837198,4818,832380,171903,660477,69571.0,0.0,0.0,0.0,11177.0,4346.0,14030.0,0.0,0.0,58604.0,0.0,431.0,0.0,13744.0
M,1.0,RF,Shoes,런닝화,RN,3024779,2911434,1495428,1687581,19853,1667728,347372,1320356,140765.0,0.0,0.0,0.0,22615.0,8793.0,28389.0,0.0,0.0,118131.0,0.0,871.0,0.0,27808.0
M,1.0,RF,Shoes,방한화,WB,1736283,1682372,864128,978834,6662,972172,200984,771188,81341.0,0.0,0.0,0.0,13068.0,5081.0,16404.0,0.0,0.0,68518.0,0.0,503.0,0.0,16069.0
M,1.0,RF,Shoes,스니커즈,SX,261973451,239056850,122788483,138993993,218239,138775754,28552440,110223314,11558135.0,0.0,0.0,0.0,1856912.0,721985.0,2330958.0,0.0,0.0,9729580.0,0.0,71526.0,0.0,2283344.0
M,1.0,RF,Shoes,신발,SH,9530973,9370442,4812969,5422641,48644,5373997,1117389,4256608,453047.0,0.0,0.0,0.0,72786.0,28300.0,91368.0,0.0,0.0,379585.0,0.0,2803.0,0.0,89500.0
M,1.0,RF,당시즌의류,니트가디건,KC,1621239,1509168,775155,871191,9706,861485,179812,681673,72966.0,0.0,0.0,0.0,11723.0,4558.0,14715.0,0.0,0.0,60983.0,0.0,452.0,0.0,14415.0
M,1.0,RF,당시즌의류,니트풀오버,KP,2270796,2188867,1124281,1264935,15255,1249680,260891,988789,105829.0,0.0,0.0,0.0,17002.0,6611.0,21343.0,0.0,0.0,88545.0,0.0,654.0,0.0,20907.0
M,1.0,RF,당시즌의류,다운베스트,DV,2150442,2008850,1031819,1163177,14165,1149012,239595,909417,97126.0,0.0,0.0,0.0,15604.0,6067.0,19588.0,0.0,0.0,81422.0,0.0,601.0,0.0,19187.0
M,1.0,RF,당시즌의류,다운점퍼,DJ,741879646,600644726,308513043,346937543,4927662,342009881,71579133,270430748,29040472.0,0.0,0.0,0.0,4665598.0,1814029.0,5856664.0,0.0,0.0,24285628.0,0.0,179709.0,0.0,5737033.0
M,1.0,RF,당시즌의류,맨투맨,MT,13391150,12926177,6639338,7473483,85179,7388304,1540922,5847382,624964.0,0.0,0.0,0.0,100406.0,39039.0,126038.0,0.0,0.0,523144.0,0.0,3867.0,0.0,123464.0
M,1.0,RF,당시즌의류,반팔카라티셔츠,TS,4791150,4674336,2400741,2700345,31835,2668510,557046,2111464,225983.0,0.0,0.0,0.0,36306.0,14116.0,45575.0,0.0,0.0,189024.0,0.0,1398.0,0.0,44644.0
M,1.0,RF,당시즌의류,방풍자켓,WJ,387611,387611,199091,225519,2584,222935,46306,176629,18741.0,0.0,0.0,0.0,3011.0,1171.0,3779.0,0.0,0.0,15786.0,0.0,116.0,0.0,3702.0
M,1.0,RF,당시즌의류,스커트,SK,210619,190991,98100,110255,1559,108696,22756,85940,9234.0,0.0,0.0,0.0,1484.0,577.0,1862.0,0.0,0.0,7718.0,0.0,57.0,0.0,1824.0
M,1.0,RF,당시즌의류,우븐셔츠,WS,299115,299115,153636,174030,1809,172221,35733,136488,14462.0,0.0,0.0,0.0,2323.0,903.0,2917.0,0.0,0.0,12182.0,0.0,89.0,0.0,2857.0
M,1.0,RF,당시즌의류,우븐팬츠,WP,7732743,7449327,3826205,4309421,51062,4258359,888197,3370162,360162.0,0.0,0.0,0.0,57863.0,22498.0,72635.0,0.0,0.0,301659.0,0.0,2229.0,0.0,71151.0
M,1.0,RF,당시즌의류,점퍼,JP,4867257,4626920,2376545,2688170,33112,2655058,552484,2102574,223705.0,0.0,0.0,0.0,35940.0,13974.0,45115.0,0.0,0.0,188172.0,0.0,1384.0,0.0,44194.0
M,1.0,RF,당시즌의류,진바지,DP,1284956,1267274,650909,734352,8345,726007,151186,574821,61270.0,0.0,0.0,0.0,9844.0,3827.0,12357.0,0.0,0.0,51405.0,0.0,379.0,0.0,12104.0
M,1.0,RF,당시즌의류,진자켓,DK,476106,440708,226364,256412,3131,253281,52649,200632,21308.0,0.0,0.0,0.0,3423.0,1331.0,4297.0,0.0,0.0,17949.0,0.0,132.0,0.0,4209.0
M,1.0,RF,당시즌의류,트레이닝(상의),TR,5623009,5422407,2785150,3144713,37228,3107485,647077,2460408,262167.0,0.0,0.0,0.0,42119.0,16376.0,52871.0,0.0,0.0,220130.0,0.0,1622.0,0.0,51792.0
M,1.0,RF,당시즌의류,패딩,PD,2817699,2538655,1303944,1469816,20765,1449051,302774,1146277,122741.0,0.0,0.0,0.0,19719.0,7667.0,24753.0,0.0,0.0,102887.0,0.0,759.0,0.0,24248.0
M,1.0,RF,당시즌의류,팬츠,PT,13548673,13070991,6713770,7567290,84124,7483166,1558896,5924270,631970.0,0.0,0.0,0.0,101531.0,39476.0,127451.0,0.0,0.0,529710.0,0.0,3910.0,0.0,124848.0
M,1.0,RF,당시즌의류,폴라폴리스점퍼,FD,985841,950442,488181,550104,5966,544138,113343,430795,45953.0,0.0,0.0,0.0,7383.0,2870.0,9267.0,0.0,0.0,38507.0,0.0,285.0,0.0,9078.0
M,1.0,RF,당시즌의류,후드티,HD,7707965,7448549,3825826,4305230,52435,4252795,887846,3364949,360127.0,0.0,0.0,0.0,57857.0,22496.0,72628.0,0.0,0.0,301366.0,0.0,2228.0,0.0,71144.0
M,1.0,백화점,Acc_etc,기타,ET,14069204,7337540,3768824,4331832,4028,4327804,880967,3446837,354761.0,0.0,0.0,0.0,56995.0,22160.0,71545.0,0.0,0.0,303228.0,0.0,2195.0,0.0,70083.0
M,1.0,백화점,Acc_etc,머플러(스카프),MF,21812389,17074035,8769729,10545230,69274,10475956,2082524,8393432,825499.0,0.0,0.0,0.0,132623.0,51565.0,166484.0,0.0,0.0,738166.0,0.0,5112.0,0.0,163075.0
M,1.0,백화점,Acc_etc,양말,SO,14632035,14112407,7248615,8491046,83173,8407873,1705550,6702323,682315.0,0.0,0.0,0.0,109620.0,42621.0,137605.0,0.0,0.0,594373.0,0.0,4225.0,0.0,134791.0
M,1.0,백화점,Acc_etc,장갑,GL,897345,810796,416446,492890,5782,487108,98339,388769,39200.0,0.0,0.0,0.0,6298.0,2449.0,7904.0,0.0,0.0,34502.0,0.0,243.0,0.0,7743.0
M,1.0,백화점,Acc_etc,캐리어(하드케이스),HH,476106,428956,220327,249573,5335,244238,51244,192994,20739.0,0.0,0.0,0.0,3332.0,1296.0,4182.0,0.0,0.0,17470.0,0.0,128.0,0.0,4097.0
M,1.0,백화점,Acc_etc,파우치,PO,2720354,2651310,1361804,1584596,15016,1569580,319659,1249921,128187.0,0.0,0.0,0.0,20594.0,8007.0,25842.0,0.0,0.0,110922.0,0.0,787.0,0.0,25320.0
M,1.0,백화점,Bag,가방,BG,1056637,739646,379908,495338,0,495338,92913,402425,35761.0,0.0,0.0,0.0,5745.0,2234.0,7212.0,0.0,0.0,34674.0,0.0,222.0,0.0,7065.0
M,1.0,백화점,Bag,백팩,BK,13959292,11867611,6095623,7096485,77205,7019280,1431185,5588095,573784.0,0.0,0.0,0.0,92183.0,35842.0,115715.0,0.0,0.0,496754.0,0.0,3550.0,0.0,113357.0
M,1.0,백화점,Bag,버킷백,BM,13753982,12803451,6576293,7674947,67538,7607409,1545359,6062050,619029.0,0.0,0.0,0.0,99452.0,38668.0,124838.0,0.0,0.0,537246.0,0.0,3832.0,0.0,122294.0
M,1.0,백화점,Bag,쇼퍼백,OR,222122124,197401858,101392776,115198133,70940,115127193,23606887,91520306,9544148.0,0.0,0.0,0.0,1533348.0,596181.0,1924795.0,0.0,0.0,8063869.0,0.0,59065.0,0.0,1885481.0
M,1.0,백화점,Bag,숄더백,BQ,297500885,290709115,149318603,168416039,231241,168184798,34678937,133505861,14055427.0,0.0,0.0,0.0,2258124.0,877980.0,2834597.0,0.0,0.0,11789123.0,0.0,86985.0,0.0,2776701.0
M,1.0,백화점,Bag,크로스백,CR,24403540,22690779,11654766,13837304,129428,13707876,2755232,10952644,1097068.0,0.0,0.0,0.0,176253.0,68529.0,221247.0,0.0,0.0,968611.0,0.0,6788.0,0.0,216736.0
M,1.0,백화점,Bag,힙색,HS,28313274,17601257,9040615,10767839,18050,10749789,2139637,8610152,850997.0,0.0,0.0,0.0,136720.0,53158.0,171627.0,0.0,0.0,753749.0,0.0,5261.0,0.0,168125.0
M,1.0,백화점,Headwear,메시캡,MC,86726,86726,44545,52035,0,52035,10471,41564,4193.0,0.0,0.0,0.0,674.0,262.0,846.0,0.0,0.0,3642.0,0.0,26.0,0.0,828.0
M,1.0,백화점,Headwear,방한모,WM,39743363,37078743,19044968,22180437,192841,21987596,4472134,17515462,1792711.0,0.0,0.0,0.0,288014.0,111983.0,361541.0,0.0,0.0,1552631.0,0.0,11095.0,0.0,354159.0
M,1.0,백화점,Headwear,비니,BN,503761062,477979009,245507552,281935027,2503096,279431931,57370527,222061404,23109737.0,0.0,0.0,0.0,3712775.0,1443563.0,4660593.0,0.0,0.0,19735452.0,0.0,143011.0,0.0,4565396.0
M,1.0,백화점,Headwear,선캡,SC,780531,630265,323730,389627,0,389627,76902,312725,30473.0,0.0,0.0,0.0,4896.0,1904.0,6146.0,0.0,0.0,27274.0,0.0,189.0,0.0,6020.0
M,1.0,백화점,Headwear,운동모,CP,921676106,893674053,459022583,530924375,2107441,528816934,107530567,421286367,43208003.0,0.0,0.0,0.0,6941732.0,2699012.0,8713876.0,0.0,0.0,37164706.0,0.0,267379.0,0.0,8535859.0
M,1.0,백화점,Headwear,햇,HT,49178761,47563540,24430480,28289356,197127,28092229,5725326,22366903,2299652.0,0.0,0.0,0.0,369459.0,143649.0,463773.0,0.0,0.0,1980255.0,0.0,14233.0,0.0,454305.0
M,1.0,백화점,Shoes,런닝화,RN,171306195,165810619,85166092,98652704,400862,98251842,19961239,78290603,8016723.0,0.0,0.0,0.0,1287954.0,500769.0,1616757.0,0.0,0.0,6905689.0,0.0,49611.0,0.0,1583736.0
M,1.0,백화점,Shoes,뮬,MU,2129204,1490425,765547,924315,0,924315,182051,742264,72061.0,0.0,0.0,0.0,11577.0,4501.0,14530.0,0.0,0.0,64702.0,0.0,443.0,0.0,14237.0
M,1.0,백화점,Shoes,방한화,WB,94035398,89513504,45977342,54025297,548074,53477223,10829872,42647351,4327868.0,0.0,0.0,0.0,695309.0,270343.0,872814.0,0.0,0.0,3781771.0,0.0,26782.0,0.0,854985.0
M,1.0,백화점,Shoes,샌들,SD,279646,139823,71818,83894,0,83894,16882,67012,6760.0,0.0,0.0,0.0,1086.0,422.0,1363.0,0.0,0.0,5873.0,0.0,42.0,0.0,1336.0
M,1.0,백화점,Shoes,스니커즈,SX,829021239,796927363,409330706,469335754,2675956,466659798,95601842,371057956,38530484.0,0.0,0.0,0.0,6190249.0,2406828.0,7770550.0,0.0,0.0,32853503.0,0.0,238426.0,0.0,7611802.0
M,1.0,백화점,Shoes,슬리퍼,LP,835398,806071,414043,511412,0,511412,99266,412146,38974.0,0.0,0.0,0.0,6262.0,2435.0,7859.0,0.0,0.0,35799.0,0.0,240.0,0.0,7697.0
M,1.0,백화점,Shoes,신발,SH,598258407,553662354,284381047,325656796,917258,324739538,66390159,258349379,26768916.0,0.0,0.0,0.0,4300653.0,1672135.0,5398547.0,0.0,0.0,22795976.0,0.0,165650.0,0.0,5288282.0
M,1.0,백화점,Shoes,아쿠아 슈즈,SQ,175221,87628,45000,50177,0,50177,10411,39766,4236.0,0.0,0.0,0.0,681.0,265.0,854.0,0.0,0.0,3512.0,0.0,26.0,0.0,837.0
M,1.0,백화점,과시즌의류,니트가디건,KC,16553982,8277080,4251379,5161510,0,5161510,1013022,4148488,400184.0,0.0,0.0,0.0,64293.0,24998.0,80706.0,0.0,0.0,361306.0,0.0,2478.0,0.0,79057.0
M,1.0,백화점,과시즌의류,니트풀오버,KP,1109735,1000354,513818,598195,0,598195,120640,477555,48366.0,0.0,0.0,0.0,7770.0,3021.0,9754.0,0.0,0.0,41874.0,0.0,300.0,0.0,9555.0
M,1.0,백화점,과시즌의류,다운점퍼,DJ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,레깅스,LG,157522,157522,80909,91650,0,91650,18820,72830,7616.0,0.0,0.0,0.0,1224.0,476.0,1536.0,0.0,0.0,6416.0,0.0,47.0,0.0,1505.0
M,1.0,백화점,과시즌의류,맨투맨,MT,3607080,1803593,926363,1101025,0,1101025,219079,881946,87199.0,0.0,0.0,0.0,14009.0,5447.0,17586.0,0.0,0.0,77072.0,0.0,539.0,0.0,17227.0
M,1.0,백화점,과시즌의류,반바지,SP,104425,104425,53637,36204,0,36204,10756,25448,5049.0,0.0,0.0,0.0,811.0,315.0,1017.0,0.0,0.0,2534.0,0.0,32.0,0.0,998.0
M,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,1810619,1575398,809178,908384,0,908384,187629,720755,76168.0,0.0,0.0,0.0,12237.0,4758.0,15361.0,0.0,0.0,63587.0,0.0,470.0,0.0,15048.0
M,1.0,백화점,과시즌의류,방풍자켓,WJ,-334513,-167257,-85909,-95793,0,-95793,-13170,-82623,-8087.0,0.0,0.0,0.0,-1299.0,-505.0,-1631.0,0.0,0.0,0.0,0.0,-50.0,0.0,-1598.0
M,1.0,백화점,과시즌의류,우븐반바지,SM,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,우븐팬츠,WP,-228319,-159823,-82091,-91535,0,-91535,-12584,-78951,-7727.0,0.0,0.0,0.0,-1241.0,-483.0,-1558.0,0.0,0.0,0.0,0.0,-48.0,0.0,-1527.0
M,1.0,백화점,과시즌의류,원피스,OP,-263717,-131858,-67728,-52688,0,-52688,-10383,-42305,-6375.0,0.0,0.0,0.0,-1024.0,-398.0,-1286.0,0.0,0.0,0.0,0.0,-40.0,0.0,-1260.0
M,1.0,백화점,과시즌의류,점퍼,JP,6490265,5483735,2816659,3302177,0,3302177,662928,2639249,265133.0,0.0,0.0,0.0,42596.0,16562.0,53469.0,0.0,0.0,231152.0,0.0,1639.0,0.0,52377.0
M,1.0,백화점,과시즌의류,진바지,DP,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,진스커트,DS,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,탱크탑,TK,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,트레이닝(상의),TR,1159292,702655,360908,393250,0,393250,82853,310397,33972.0,0.0,0.0,0.0,5458.0,2122.0,6851.0,0.0,0.0,27528.0,0.0,210.0,0.0,6712.0
M,1.0,백화점,과시즌의류,팬츠,PT,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,1.0,백화점,과시즌의류,폴로 티셔츠,PQ,472566,472566,242727,283540,0,283540,57057,226483,22848.0,0.0,0.0,0.0,3671.0,1427.0,4608.0,0.0,0.0,19848.0,0.0,141.0,0.0,4514.0
M,1.0,백화점,과시즌의류,후드티,HD,3791150,3460106,1777245,2119678,0,2119678,420820,1698858,167293.0,0.0,0.0,0.0,26877.0,10450.0,33739.0,0.0,0.0,148377.0,0.0,1034.0,0.0,33050.0
M,1.0,백화점,당시즌의류,니트가디건,KC,72074336,66855717,34339491,40015616,435393,39580223,8065160,31515063,3232392.0,0.0,0.0,0.0,519311.0,201913.0,651882.0,0.0,0.0,2801093.0,0.0,20002.0,0.0,638567.0
M,1.0,백화점,당시즌의류,니트풀오버,KP,54277876,51637257,26522812,30722798,353014,30369784,6216410,24153374,2496604.0,0.0,0.0,0.0,401101.0,155952.0,503498.0,0.0,0.0,2150596.0,0.0,15449.0,0.0,493210.0
