브랜드,시즌,유통채널,채널명,고객,PH01-1,아이템_대분류,PH01-2,아이템_중분류,PH01-3,아이템코드,아이템_소분류,합계 : 1. 매출액 Actual,합계 : 제품/상품 매출액 Actual,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 수수료차감매출 Actual,합계 : 출고매출액(V-) Actual,합계 : 2. 매출원가 Actual,합계 : 표준 매출원가,표준제간비,재고평가감 환입,매출원가(평가감환입반영),매출총이익
M,25F,5,제휴몰,104807,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120010,OP,원피스,117273,117273,129000,129000,117273,129000,117273,24902,24902,796,0,25698,91575
M,25F,5,제휴몰,104807,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),234546,234546,258000,258000,234546,258000,234546,45911,45911,1469,0,47380,187166
M,25F,5,제휴몰,104807,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,62727,62727,69000,69000,62727,69000,62727,9432,9432,301,0,9733,52994
M,25F,5,제휴몰,104807,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,2442731,2442731,2687000,2687000,2442731,2687004,2442731,442379,442379,14156,0,456535,1986196
M,25F,5,제휴몰,104807,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,884547,884547,973000,973000,884547,973003,884547,183529,183529,5872,0,189401,695146
M,25F,5,제휴몰,104826,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,174546,174546,192000,192000,174546,192000,174546,27229,27229,871,0,28100,146446
M,25F,5,제휴몰,104826,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,133635,133635,147000,147000,133635,146999,133635,18471,18471,591,0,19062,114573
M,25F,5,제휴몰,104826,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,143636,143636,158000,158000,143636,158000,143636,20914,20914,669,0,21583,122053
M,25F,5,제휴몰,104826,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,270000,270000,297000,297000,270000,297000,270000,57137,57137,1828,0,58965,211035
M,25F,5,제휴몰,104826,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,20094546,20094546,22104000,22104000,20094546,22104002,20094546,3800855,3800855,121627,0,3922482,16172064
M,25F,5,제휴몰,104826,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,778182,778182,856000,856000,778182,856001,778182,152459,152459,4878,0,157337,620845
M,25F,5,제휴몰,104826,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,2532726,2532726,2786000,2786000,2532726,2785999,2532726,554946,554946,17758,0,572704,1960022
M,25F,5,제휴몰,104826,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110027,WJ,방풍자켓,-153636,-153636,-169000,-169000,-153636,-169000,-153636,-30332,-30332,-970,0,-31302,-122334
M,25F,5,제휴몰,104826,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,-190000,-190000,-209000,-209000,-190000,-209000,-190000,-36652,-36652,-1172,0,-37824,-152176
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,929093,929093,1022000,1022000,929093,1022001,929093,190828,190828,6106,0,196934,732159
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120007,KP,니트풀오버,515454,515454,567000,567000,515454,566999,515454,107916,107916,3453,0,111369,404085
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,1737273,1737273,1911000,1911000,1737273,1911001,1737273,324626,324626,10388,0,335014,1402259
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120010,OP,원피스,117273,117273,129000,129000,117273,129000,117273,24902,24902,796,0,25698,91575
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),126364,126364,139000,139000,126364,139000,126364,24879,24879,796,0,25675,100689
M,25F,5,제휴몰,104826,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,62727,62727,69000,69000,62727,69000,62727,9432,9432,301,0,9733,52994
M,25F,5,제휴몰,104826,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,712728,712728,784000,784000,712728,783999,712728,125699,125699,4022,0,129721,583007
M,25F,5,제휴몰,104826,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,686363,686363,755000,755000,686363,755000,686363,130343,130343,4171,0,134514,551849
M,25F,5,제휴몰,104902,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,314548,314548,346000,346000,314548,346003,314548,47910,47910,1533,0,49443,265105
M,25F,5,제휴몰,104902,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,400905,400905,441000,441000,400905,440996,400905,55413,55413,1773,0,57186,343719
M,25F,5,제휴몰,104902,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,143636,143636,158000,158000,143636,158000,143636,18274,18274,584,0,18858,124778
M,25F,5,제휴몰,104902,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,430908,430908,474000,474000,430908,473999,430908,64990,64990,2079,0,67069,363839
M,25F,5,제휴몰,104902,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,99091,99091,109000,109000,99091,109000,99091,20349,20349,651,0,21000,78091
M,25F,5,제휴몰,104902,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,4576362,4576362,5034000,5034000,4576362,5034000,4576362,874166,874166,27973,0,902139,3674223
M,25F,5,제휴몰,104902,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,271818,271818,299000,299000,271818,299000,271818,47800,47800,1529,0,49329,222489
M,25F,5,제휴몰,104902,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,180909,180909,199000,199000,180909,199000,180909,39639,39639,1268,0,40907,140002
M,25F,5,제휴몰,104902,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,369091,369091,406000,406000,369091,406000,369091,78358,78358,2507,0,80865,288226
M,25F,5,제휴몰,104902,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,440909,440909,485000,485000,440909,485000,440909,83101,83101,2659,0,85760,355149
M,25F,5,제휴몰,104902,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,504546,504546,555000,555000,504546,555000,504546,92414,92414,2957,0,95371,409175
M,25F,5,제휴몰,104958,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,560001,560001,616000,616000,560001,616003,560001,86216,86216,2758,0,88974,471027
M,25F,5,제휴몰,104958,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,445450,445450,490000,490000,445450,489995,445450,61570,61570,1970,0,63540,381910
M,25F,5,제휴몰,104958,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,-53636,-53636,-59000,-59000,-53636,-59000,-53636,-7191,-7191,-230,0,-7421,-46215
M,25F,5,제휴몰,104958,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,430908,430908,474000,474000,430908,473999,430908,63866,63866,2043,0,65909,364999
M,25F,5,제휴몰,104958,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,1522729,1522729,1675000,1675000,1522729,1675002,1522729,304075,304075,9730,0,313805,1208924
M,25F,5,제휴몰,104958,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,7676360,7676360,8444000,8444000,7676360,8443996,7676360,1479837,1479837,47354,0,1527191,6149169
M,25F,5,제휴몰,104958,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,180909,180909,199000,199000,180909,199000,180909,36229,36229,1159,0,37388,143521
M,25F,5,제휴몰,104958,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,361818,361818,398000,398000,361818,398000,361818,79278,79278,2536,0,81814,280004
M,25F,5,제휴몰,104958,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,550001,550001,605000,605000,550001,605001,550001,114838,114838,3674,0,118512,431489
M,25F,5,제휴몰,104958,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,288182,288182,317000,317000,288182,317000,288182,58180,58180,1861,0,60041,228141
M,25F,5,제휴몰,104958,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120010,OP,원피스,117273,117273,129000,129000,117273,129000,117273,24902,24902,796,0,25698,91575
M,25F,5,제휴몰,104958,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),397273,397273,437000,437000,397273,437001,397273,74250,74250,2376,0,76626,320647
M,25F,5,제휴몰,104958,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130005,DS,진스커트,144545,144545,159000,159000,144545,159000,144545,26112,26112,835,0,26947,117598
M,25F,5,제휴몰,104958,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,748183,748183,823000,823000,748183,823000,748183,135492,135492,4335,0,139827,608356
M,25F,5,제휴몰,104958,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,487274,487274,536000,536000,487274,536002,487274,102806,102806,3289,0,106095,381179
M,25F,5,제휴몰,105174,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,3206375,3206375,3527000,3527000,3206375,3527013,3206375,483999,483999,15488,0,499487,2706888
M,25F,5,제휴몰,105174,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,44545,44545,49000,49000,44545,49000,44545,6157,6157,197,0,6354,38191
M,25F,5,제휴몰,105174,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,143636,143636,158000,158000,143636,158000,143636,20914,20914,669,0,21583,122053
M,25F,5,제휴몰,105174,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,252728,252728,278000,278000,252728,278001,252728,46078,46078,1474,0,47552,205176
M,25F,5,제휴몰,105174,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,869999,869999,957000,957000,869999,956999,869999,166977,166977,5343,0,172320,697679
M,25F,5,제휴몰,105174,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,180909,180909,199000,199000,180909,199000,180909,39639,39639,1268,0,40907,140002
M,25F,5,제휴몰,105174,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,485454,485454,534000,534000,485454,533999,485454,94179,94179,3013,0,97192,388262
M,25F,6,대리점,100026,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,20206,20206,39800,35850,32591,22227,20206,5634,5634,180,0,5814,14392
M,25F,6,대리점,100026,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,1151382,1151382,2247000,2042780,1857071,1266521,1151382,320485,320485,10255,0,330740,820642
M,25F,6,대리점,100026,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,279213,279213,539000,495390,450345,307134,279213,67727,67727,2167,0,69894,209319
M,25F,6,대리점,100026,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,89291,89291,169000,158420,144019,98220,89291,24063,24063,770,0,24833,64458
M,25F,6,대리점,100026,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,40142,40142,79000,71220,64746,44156,40142,11581,11581,370,0,11951,28191
M,25F,6,대리점,100026,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,485696,485696,912000,861720,783381,534265,485696,164932,164932,5277,0,170209,315487
M,25F,6,대리점,100026,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,3470350,3470350,6679000,6157070,5597337,3817386,3470350,1098469,1098469,35151,0,1133620,2336730
M,25F,6,대리점,100026,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,112164,112164,199000,199000,180909,123380,112164,36229,36229,1159,0,37388,74776
M,25F,6,대리점,100026,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,0,0,0,0,0,0,0,0,0,0,0,0,0
M,25F,6,대리점,100026,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,219598,219598,417000,389610,354190,241558,219598,75400,75400,2412,0,77812,141786
M,25F,6,대리점,100026,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,82837,82837,178000,146960,133608,91121,82837,35148,35148,1124,0,36272,46565
M,25F,6,대리점,100026,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,21982,21982,39000,39000,35455,24180,21982,7902,7902,252,0,8154,13828
M,25F,6,대리점,100026,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,204458,204458,386000,362750,329774,224904,204458,63139,63139,2020,0,65159,139299
M,25F,6,RF,100027,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),312480,312480,693000,554400,504000,343728,312480,69909,69909,2237,0,72146,240334
M,25F,6,RF,100027,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,-2409,-2409,0,-4410,-4014,-2650,-2409,0,0,0,0,0,-2409
M,25F,6,RF,100027,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,2492056,2492056,4941000,4539880,4127160,2741261,2492056,684373,684373,21899,0,706272,1785784
M,25F,6,RF,100027,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,494208,494208,1078000,882500,802295,543629,494208,135454,135454,4334,0,139788,354420
M,25F,6,RF,100027,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,767033,767033,1643000,1379270,1253881,843737,767033,190247,190247,6087,0,196334,570699
M,25F,6,RF,100027,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,581518,581518,1224000,1052170,956519,639670,581518,169388,169388,5420,0,174808,406710
M,25F,6,RF,100027,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,648643,648643,1348000,1179680,1072417,713508,648643,247698,247698,7926,0,255624,393019
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,8746177,8746177,18649000,15720700,14291577,9620794,8746177,3129876,3129876,100156,0,3230032,5516145
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,413424,413424,876000,746270,678423,454766,413424,169888,169888,5436,0,175324,238100
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,331106,331106,797000,577800,525274,364217,331106,132882,132882,4252,0,137134,193972
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,254183,254183,538000,459100,417359,279602,254183,102971,102971,3295,0,106266,147917
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,187449,187449,398000,338350,307590,206194,187449,79278,79278,2536,0,81814,105635
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110027,WJ,방풍자켓,92960,92960,189000,170430,154933,102256,92960,38692,38692,1238,0,39930,53030
M,25F,6,RF,100027,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,0,0,0,0,0,0,0,0,0,0,0,0,0
M,25F,6,RF,100027,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,470896,470896,1032000,839500,763181,517985,470896,187341,187341,5994,0,193335,277561
M,25F,6,RF,100027,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,1188975,1188975,2589000,2123980,1930884,1307872,1188975,415715,415715,13302,0,429017,759958
M,25F,6,RF,100027,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),233886,233886,486000,425360,386683,257275,233886,83178,83178,2661,0,85839,148047
M,25F,6,RF,100027,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,69144,69144,147000,124680,113349,76058,69144,23956,23956,766,0,24722,44422
M,25F,6,RF,100027,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120020,WS,우븐셔츠,76204,76204,169000,135200,122909,83824,76204,27642,27642,884,0,28526,47678
M,25F,6,RF,100027,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130004,DP,진바지,88039,88039,179000,161400,146732,96843,88039,32612,32612,1043,0,33655,54384
M,25F,6,RF,100027,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130005,DS,진스커트,71695,71695,159000,127200,115637,78865,71695,26112,26112,835,0,26947,44748
M,25F,6,RF,100027,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,1012765,1012765,2153000,1826080,1660065,1114043,1012765,367583,367583,11762,0,379345,633420
M,25F,6,RF,100027,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,268199,268199,556000,488000,443630,295019,268199,101728,101728,3255,0,104983,163216
M,25F,6,대리점,100184,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,931288,931288,1605000,1600660,1455145,1024417,931288,228370,228370,7307,0,235677,695611
M,25F,6,대리점,100184,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,142545,142545,245000,245000,222725,156800,142545,30785,30785,985,0,31770,110775
M,25F,6,대리점,100184,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,34327,34327,59000,59000,53636,37760,34327,7191,7191,230,0,7421,26906
M,25F,6,대리점,100184,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,41747,41747,79000,71750,65230,45922,41747,10457,10457,334,0,10791,30956
M,25F,6,대리점,100184,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,80873,80873,139000,139000,126364,88960,80873,23039,23039,737,0,23776,57097
M,25F,6,대리점,100184,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,1165505,1165505,2163000,2003220,1821101,1282057,1165505,372966,372966,11934,0,384900,780605
M,25F,6,대리점,100184,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,372342,372342,717000,639960,581784,409577,372342,123773,123773,3960,0,127733,244609
M,25F,6,대리점,100184,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,283841,283841,538000,487840,443502,312226,283841,98114,98114,3139,0,101253,182588
M,25F,6,대리점,100184,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,104924,104924,199000,180340,163944,115416,104924,39639,39639,1268,0,40907,64017
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,397851,397851,724000,683810,621643,437637,397851,130806,130806,4185,0,134991,262860
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120007,KP,니트풀오버,101461,101461,189000,174390,158533,111607,101461,35972,35972,1151,0,37123,64338
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,656901,656901,1189000,1129050,1026406,722591,656901,202750,202750,6488,0,209238,447663
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),85669,85669,159000,147250,133858,94236,85669,28469,28469,911,0,29380,56289
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,195152,195152,342000,335420,304926,214668,195152,60266,60266,1928,0,62194,132958
M,25F,6,대리점,100184,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120020,WS,우븐셔츠,98327,98327,169000,169000,153636,108160,98327,27642,27642,884,0,28526,69801
M,25F,6,대리점,100184,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130005,DS,진스커트,86691,86691,149000,149000,135455,95360,86691,23282,23282,745,0,24027,62664
M,25F,6,대리점,100184,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,639670,639670,1161000,1099420,999484,703638,639670,188595,188595,6035,0,194630,445040
M,25F,6,대리점,100184,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,160725,160725,288000,276250,251134,176797,160725,52951,52951,1694,0,54645,106080
M,25F,6,대리점,100194,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),91769,91769,168000,152950,139044,100946,91769,22144,22144,708,0,22852,68917
M,25F,6,대리점,100194,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,520638,520638,903000,867730,788845,572701,520638,126763,126763,4056,0,130819,389819
M,25F,6,대리점,100194,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,169227,169227,294000,282040,256402,186150,169227,36942,36942,1182,0,38124,131103
M,25F,6,대리점,100194,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,137530,137530,237000,229210,208379,151283,137530,29919,29919,957,0,30876,106654
M,25F,6,대리점,100194,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,115800,115800,208000,193000,175455,127380,115800,38968,38968,1247,0,40215,75585
M,25F,6,대리점,100194,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,2940319,2940319,5305000,4900530,4455027,3234351,2940319,900131,900131,28804,0,928935,2011384
M,25F,6,대리점,100194,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,239145,239145,438000,398580,362341,263060,239145,84988,84988,2719,0,87707,151438
M,25F,6,대리점,100194,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,155400,155400,279000,259000,235455,170940,155400,53042,53042,1697,0,54739,100661
M,25F,6,대리점,100194,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,108292,108292,199000,180480,164078,119121,108292,39639,39639,1268,0,40907,67385
M,25F,6,대리점,100194,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,221925,221925,408000,369880,336249,244117,221925,62144,62144,1988,0,64132,157793
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,331741,331741,585000,552900,502638,364915,331741,108694,108694,3478,0,112172,219569
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120007,KP,니트풀오버,101400,101400,169000,169000,153636,111540,101400,26562,26562,850,0,27412,73988
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,931659,931659,1685000,1552770,1411602,1024826,931659,275649,275649,8820,0,284469,647190
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120010,OP,원피스,77400,77400,129000,129000,117273,85140,77400,24902,24902,796,0,25698,51702
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),216351,216351,397000,360580,327804,237986,216351,70560,70560,2257,0,72817,143534
M,25F,6,대리점,100194,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,21071,21071,39000,35120,31926,23178,21071,7262,7262,232,0,7494,13577
M,25F,6,대리점,100194,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,772678,772678,1399000,1287800,1170724,849946,772678,231230,231230,7399,0,238629,534049
M,25F,6,대리점,100194,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,329211,329211,596000,548690,498806,362132,329211,106678,106678,3413,0,110091,219120
M,25F,6,대리점,100225,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,714401,714401,1296000,1227890,1116258,785841,714401,185762,185762,5944,0,191706,522695
M,25F,6,대리점,100225,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,140148,140148,245000,240880,218980,154163,140148,30785,30785,985,0,31770,108378
M,25F,6,대리점,100225,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,67491,67491,116000,116000,105454,74241,67491,15785,15785,505,0,16290,51201
M,25F,6,대리점,100225,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,87413,87413,158000,150240,136583,96154,87413,22038,22038,705,0,22743,64670
M,25F,6,대리점,100225,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,114636,114636,218000,197030,179118,126100,114636,41488,41488,1327,0,42815,71821
M,25F,6,대리점,100225,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,3957888,3957888,7127000,6802620,6184198,4353676,3957888,1262610,1262610,40403,0,1303013,2654875
M,25F,6,대리점,100225,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,231564,231564,418000,398000,361818,254720,231564,76031,76031,2433,0,78464,153100
M,25F,6,대리점,100225,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,0,0,0,0,0,0,0,0,0,0,0,0,0
M,25F,6,대리점,100225,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,-324654,-324654,-558000,-558000,-507272,-357119,-324654,-102924,-102924,-3293,0,-106217,-218437
M,25F,6,대리점,100225,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,564788,564788,1005000,970730,882482,621267,564788,171440,171440,5486,0,176926,387862
M,25F,6,대리점,100225,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,131572,131572,238000,226140,205581,144729,131572,45578,45578,1458,0,47036,84536
M,25F,6,대리점,100225,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,602747,602747,1132000,1035970,941795,663022,602747,169320,169320,5418,0,174738,428009
M,25F,6,대리점,100225,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),0,0,0,0,0,0,0,0,0,0,0,0,0
M,25F,6,대리점,100225,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,20532,20532,39000,35290,32081,22585,20532,7262,7262,232,0,7494,13038
M,25F,6,대리점,100225,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,394992,394992,724000,678900,617176,434492,394992,124437,124437,3982,0,128419,266573
M,25F,6,대리점,100255,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,581172,581172,985000,968620,880567,639289,581172,143455,143455,4590,0,148045,433127
M,25F,6,대리점,100255,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,228534,228534,392000,380880,346260,251387,228534,49256,49256,1576,0,50832,177702
