브랜드,구분,종료일,유통채널,채널명,실판매출
M,당년,2026-04-12,11,직영몰,106009900
M,전년,2026-04-12,11,직영몰,82325110
M,당년,2026-04-12,99,기타,3966433
M,전년,2026-04-12,99,기타,43451128
M,당년,2026-04-12,RF,RF,446526676
M,전년,2026-04-12,RF,RF,256130715
ST,전년,2026-04-12,01,백화점,15128360
ST,당년,2026-04-12,02,면세점,50594200
ST,전년,2026-04-12,02,면세점,58088580
ST,당년,2026-04-12,03,직영점(가두),16709400
ST,당년,2026-04-12,04,자사몰,39576190
ST,전년,2026-04-12,04,자사몰,32146500
ST,당년,2026-04-12,05,제휴몰,35519800
ST,전년,2026-04-12,05,제휴몰,72921200
ST,당년,2026-04-12,07,아울렛,20199550
ST,전년,2026-04-12,07,아울렛,26211560
ST,당년,2026-04-12,11,직영몰,41796560
ST,전년,2026-04-12,11,직영몰,42985870
ST,당년,2026-04-12,99,기타,5205888
ST,전년,2026-04-12,99,기타,204537
V,당년,2026-04-12,01,백화점,165942600
V,전년,2026-04-12,01,백화점,178388600
V,당년,2026-04-12,03,직영점(가두),8897000
V,당년,2026-04-12,04,자사몰,19103360
V,전년,2026-04-12,04,자사몰,28004600
V,당년,2026-04-12,05,제휴몰,69110500
V,전년,2026-04-12,05,제휴몰,98277600
V,당년,2026-04-12,07,아울렛,81983140
V,전년,2026-04-12,07,아울렛,49467110
V,당년,2026-04-12,11,직영몰,21549400
V,전년,2026-04-12,11,직영몰,15816200
V,당년,2026-04-12,99,기타,1327274
W,전년,2026-04-12,01,백화점,6664660
W,전년,2026-04-12,02,면세점,17048800
W,전년,2026-04-12,03,직영점(가두),6048400
W,당년,2026-04-12,04,자사몰,1315820
W,전년,2026-04-12,04,자사몰,5548432
W,당년,2026-04-12,05,제휴몰,2366000
W,전년,2026-04-12,05,제휴몰,19222500
W,전년,2026-04-12,11,직영몰,3764720
X,당년,2026-04-12,01,백화점,1183905400
X,전년,2026-04-12,01,백화점,1444495400
X,당년,2026-04-12,02,면세점,187247300
X,전년,2026-04-12,02,면세점,130184700
X,당년,2026-04-12,03,직영점(가두),53902100
X,전년,2026-04-12,03,직영점(가두),59409800
X,당년,2026-04-12,04,자사몰,229200857
X,전년,2026-04-12,04,자사몰,248175303
X,당년,2026-04-12,05,제휴몰,411053900
X,전년,2026-04-12,05,제휴몰,411806800
X,당년,2026-04-12,06,대리점,1564685300
X,전년,2026-04-12,06,대리점,1937971020
X,당년,2026-04-12,07,아울렛,1073936150
X,전년,2026-04-12,07,아울렛,1144379500
X,당년,2026-04-12,08,사입,216724398
X,전년,2026-04-12,08,사입,485811277
X,당년,2026-04-12,11,직영몰,93055100
X,전년,2026-04-12,11,직영몰,122715000
X,당년,2026-04-12,12,아울렛,49806900
X,전년,2026-04-12,12,아울렛,63041400
X,당년,2026-04-12,99,기타,3529435
X,전년,2026-04-12,99,기타,7957632
I,당년,2026-04-19,01,백화점,1125426380
I,전년,2026-04-19,01,백화점,628598760
I,당년,2026-04-19,02,면세점,264191100
I,전년,2026-04-19,02,면세점,211539400
I,당년,2026-04-19,03,직영점(가두),35627929
I,전년,2026-04-19,03,직영점(가두),27372560
I,당년,2026-04-19,04,자사몰,271697576
I,전년,2026-04-19,04,자사몰,74435820
I,당년,2026-04-19,05,제휴몰,255609500
I,전년,2026-04-19,05,제휴몰,188275100
I,당년,2026-04-19,06,대리점,159882918
I,전년,2026-04-19,06,대리점,154794039
I,당년,2026-04-19,08,사입,155110489
I,전년,2026-04-19,08,사입,463307888
I,당년,2026-04-19,11,직영몰,94985100
I,전년,2026-04-19,11,직영몰,49190800
I,당년,2026-04-19,99,기타,9695481
I,전년,2026-04-19,99,기타,942216
M,당년,2026-04-19,01,백화점,2063008300
M,전년,2026-04-19,01,백화점,1846627330
M,당년,2026-04-19,02,면세점,2729708200
M,전년,2026-04-19,02,면세점,2829482700
M,당년,2026-04-19,03,직영점(가두),747133771
M,전년,2026-04-19,03,직영점(가두),423909240
M,당년,2026-04-19,04,자사몰,195591266
M,전년,2026-04-19,04,자사몰,179688329
M,당년,2026-04-19,05,제휴몰,501837700
M,전년,2026-04-19,05,제휴몰,329686500
M,당년,2026-04-19,06,대리점,1638565790
M,전년,2026-04-19,06,대리점,1385674491
M,당년,2026-04-19,07,아울렛,37763600
M,당년,2026-04-19,08,사입,487606647
M,전년,2026-04-19,08,사입,1221706924
M,당년,2026-04-19,11,직영몰,113705400
M,전년,2026-04-19,11,직영몰,78160300
M,당년,2026-04-19,99,기타,30715161
M,전년,2026-04-19,99,기타,1773060
M,당년,2026-04-19,RF,RF,666365550
M,전년,2026-04-19,RF,RF,425228221
ST,전년,2026-04-19,01,백화점,8803220
ST,당년,2026-04-19,02,면세점,69618500
ST,전년,2026-04-19,02,면세점,71648910
ST,당년,2026-04-19,03,직영점(가두),15116700
ST,당년,2026-04-19,04,자사몰,49061260
ST,전년,2026-04-19,04,자사몰,36528000
ST,당년,2026-04-19,05,제휴몰,49801000
ST,전년,2026-04-19,05,제휴몰,76619700
ST,당년,2026-04-19,07,아울렛,30202900
ST,전년,2026-04-19,07,아울렛,22228740
ST,당년,2026-04-19,11,직영몰,28439260
ST,전년,2026-04-19,11,직영몰,45733450
ST,당년,2026-04-19,99,기타,1454374
ST,전년,2026-04-19,99,기타,28410464
V,당년,2026-04-19,01,백화점,177238000
V,전년,2026-04-19,01,백화점,100148500
V,당년,2026-04-19,03,직영점(가두),10971000
V,당년,2026-04-19,04,자사몰,22585410
V,전년,2026-04-19,04,자사몰,9034920
V,당년,2026-04-19,05,제휴몰,49083000
V,전년,2026-04-19,05,제휴몰,53876900
V,당년,2026-04-19,07,아울렛,63875250
V,전년,2026-04-19,07,아울렛,93740520
V,당년,2026-04-19,11,직영몰,13980100
V,전년,2026-04-19,11,직영몰,17272900
V,당년,2026-04-19,99,기타,10932459
V,전년,2026-04-19,99,기타,373572
W,전년,2026-04-19,01,백화점,6096020
W,전년,2026-04-19,02,면세점,13915480
W,전년,2026-04-19,03,직영점(가두),14424600
W,당년,2026-04-19,04,자사몰,1068000
W,전년,2026-04-19,04,자사몰,4464472
W,당년,2026-04-19,05,제휴몰,4092000
W,전년,2026-04-19,05,제휴몰,13158630
W,전년,2026-04-19,11,직영몰,3437460
X,당년,2026-04-19,01,백화점,1587622100
X,전년,2026-04-19,01,백화점,1405497900
X,당년,2026-04-19,02,면세점,217742000
X,전년,2026-04-19,02,면세점,158215500
X,당년,2026-04-19,03,직영점(가두),79121800
X,전년,2026-04-19,03,직영점(가두),81631400
X,당년,2026-04-19,04,자사몰,353916733
X,전년,2026-04-19,04,자사몰,281816825
X,당년,2026-04-19,05,제휴몰,449069300
X,전년,2026-04-19,05,제휴몰,422357400
X,당년,2026-04-19,06,대리점,1911889300
X,전년,2026-04-19,06,대리점,1988924580
X,당년,2026-04-19,07,아울렛,1599960500
X,전년,2026-04-19,07,아울렛,1540579900
X,당년,2026-04-19,08,사입,144080263
X,전년,2026-04-19,08,사입,492102877
X,당년,2026-04-19,11,직영몰,107717100
X,전년,2026-04-19,11,직영몰,142265600
X,당년,2026-04-19,12,아울렛,62061900
X,전년,2026-04-19,12,아울렛,69130200
X,당년,2026-04-19,99,기타,17304723
X,전년,2026-04-19,99,기타,9665605
I,당년,2026-04-26,01,백화점,867612560
I,전년,2026-04-26,01,백화점,773986080
I,당년,2026-04-26,02,면세점,234560400
I,전년,2026-04-26,02,면세점,264685700
I,당년,2026-04-26,03,직영점(가두),31961000
I,전년,2026-04-26,03,직영점(가두),20483745
I,당년,2026-04-26,04,자사몰,216193990
I,전년,2026-04-26,04,자사몰,109481116
I,당년,2026-04-26,05,제휴몰,549466100
I,전년,2026-04-26,05,제휴몰,595336700
I,당년,2026-04-26,06,대리점,158869036
I,전년,2026-04-26,06,대리점,187261419
I,당년,2026-04-26,08,사입,598496210
I,전년,2026-04-26,08,사입,623986087
I,당년,2026-04-26,11,직영몰,89776500
I,전년,2026-04-26,11,직영몰,62854700
I,당년,2026-04-26,99,기타,615451
I,전년,2026-04-26,99,기타,327405
M,당년,2026-04-26,01,백화점,1655353400
M,전년,2026-04-26,01,백화점,1677030810
M,당년,2026-04-26,02,면세점,2181400300
M,전년,2026-04-26,02,면세점,2666088400
M,당년,2026-04-26,03,직영점(가두),802744600
M,전년,2026-04-26,03,직영점(가두),433626955
M,당년,2026-04-26,04,자사몰,195471743
M,전년,2026-04-26,04,자사몰,197700586
M,당년,2026-04-26,05,제휴몰,483390600
M,전년,2026-04-26,05,제휴몰,327538400
M,당년,2026-04-26,06,대리점,1175859564
M,전년,2026-04-26,06,대리점,1349237524
M,당년,2026-04-26,07,아울렛,20120300
M,당년,2026-04-26,08,사입,1357630372
M,전년,2026-04-26,08,사입,493986444
M,당년,2026-04-26,11,직영몰,170864100
M,전년,2026-04-26,11,직영몰,83451160
M,당년,2026-04-26,99,기타,803313
M,전년,2026-04-26,99,기타,9326320
M,당년,2026-04-26,RF,RF,503596590
M,전년,2026-04-26,RF,RF,453316227
ST,전년,2026-04-26,01,백화점,18296140
ST,당년,2026-04-26,02,면세점,42606200
ST,전년,2026-04-26,02,면세점,36012280
ST,당년,2026-04-26,03,직영점(가두),19151400
ST,당년,2026-04-26,04,자사몰,35866880
ST,전년,2026-04-26,04,자사몰,36927300
ST,당년,2026-04-26,05,제휴몰,63985200
ST,전년,2026-04-26,05,제휴몰,64453700
ST,당년,2026-04-26,07,아울렛,21214450
ST,전년,2026-04-26,07,아울렛,18737120
ST,당년,2026-04-26,11,직영몰,21632970
ST,전년,2026-04-26,11,직영몰,61162950
ST,전년,2026-04-26,99,기타,540910
V,당년,2026-04-26,01,백화점,167188840
V,전년,2026-04-26,01,백화점,98786200
V,당년,2026-04-26,03,직영점(가두),3690000
V,당년,2026-04-26,04,자사몰,22943220
V,전년,2026-04-26,04,자사몰,12601140
V,당년,2026-04-26,05,제휴몰,38319000
V,전년,2026-04-26,05,제휴몰,35025700
V,당년,2026-04-26,07,아울렛,62669000
V,전년,2026-04-26,07,아울렛,71832840
V,당년,2026-04-26,11,직영몰,16906100
V,전년,2026-04-26,11,직영몰,19924300
V,당년,2026-04-26,99,기타,1068628
W,전년,2026-04-26,01,백화점,6522780
W,전년,2026-04-26,02,면세점,21108400
W,전년,2026-04-26,03,직영점(가두),8691100
W,당년,2026-04-26,04,자사몰,1777000
W,전년,2026-04-26,04,자사몰,21800100
W,당년,2026-04-26,05,제휴몰,2835000
W,전년,2026-04-26,05,제휴몰,13262060
W,전년,2026-04-26,07,아울렛,5869000
W,전년,2026-04-26,11,직영몰,14704200
W,전년,2026-04-26,99,기타,6197540
X,당년,2026-04-26,01,백화점,1330301200
X,전년,2026-04-26,01,백화점,1474244200
X,당년,2026-04-26,02,면세점,209542300
X,전년,2026-04-26,02,면세점,238935800
X,당년,2026-04-26,03,직영점(가두),59770400
X,전년,2026-04-26,03,직영점(가두),71529600
X,당년,2026-04-26,04,자사몰,266171310
X,전년,2026-04-26,04,자사몰,289221359
X,당년,2026-04-26,05,제휴몰,381823100
X,전년,2026-04-26,05,제휴몰,543765100
X,당년,2026-04-26,06,대리점,1911832350
X,전년,2026-04-26,06,대리점,2204544580
X,당년,2026-04-26,07,아울렛,1206938880
X,전년,2026-04-26,07,아울렛,1206570800
X,당년,2026-04-26,08,사입,188489290
X,전년,2026-04-26,08,사입,60078620
X,당년,2026-04-26,11,직영몰,108140000
X,전년,2026-04-26,11,직영몰,121557300
X,당년,2026-04-26,12,아울렛,51422500
X,전년,2026-04-26,12,아울렛,59137500
X,당년,2026-04-26,99,기타,1597599
X,전년,2026-04-26,99,기타,3669831
