브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
V,5.0,제휴몰,2081673000.0,1461414610.0,1328558662.0,1328558662.0,333352244.0,995206418,0.0,0.0,0.0,0.0,6703022.0,14919826.0,12847053.0,277816143.0,0.0,33213967.0,0.0,0.0,0.0,0.0,345500011,649706407
V,7.0,아울렛,2333180000.0,1101911050.0,1001736750.0,1001736750.0,344029626.0,657707124,0.0,108506117.0,0.0,0.0,5054040.0,11249035.0,9686404.0,1023823.0,0.0,0.0,108206779.0,0.0,10457741.0,4160000.0,258343939,399363185
V,11.0,직영몰,320066000.0,283216800.0,257469850.0,257469850.0,59115073.0,198354777,0.0,25465285.0,0.0,0.0,1298754.0,2890840.0,2489278.0,4672075.0,0.0,6436746.0,52650104.0,0.0,5855519.0,7216000.0,108974601,89380176
V,99.0,기타,1750000.0,375420.0,341299.0,341299.0,355330.0,-14031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.0,0.0,0.0,0.0,0.0,8532,-22563
W,4.0,자사몰,413748000.0,99658445.0,90627927.0,90627927.0,57076151.0,33551776,0.0,0.0,0.0,0.0,8207545.0,10104661.0,4287702.0,2180238.0,0.0,3353233.0,0.0,0.0,0.0,0.0,28133379,5418397
W,5.0,제휴몰,445887000.0,117153000.0,106502992.0,106502992.0,66181829.0,40321163,0.0,0.0,0.0,0.0,9645756.0,11874820.0,5038485.0,0.0,30321478.0,4047114.0,0.0,0.0,0.0,0.0,60927653,-20606490
W,6.0,대리점,-831000.0,-63000.0,-57281.0,-34945.0,-190875.0,155930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155930
W,99.0,기타,89000.0,30640.0,27851.0,27851.0,23210.0,4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,1030,3611
X,1.0,백화점,20577544000.0,15975256260.0,14522957573.0,9791268246.0,4582270407.0,5208997839,1345412111.0,0.0,0.0,0.0,143213436.0,20836767.0,139071664.0,0.0,0.0,304982109.0,0.0,770000.0,0.0,98801000.0,2053087087,3155910752
X,2.0,면세점,3300140000.0,3040913750.0,2764465546.0,1658679021.0,954067991.0,704611030,0.0,0.0,0.0,122089982.0,27261117.0,3966407.0,26471802.0,0.0,0.0,58053776.0,0.0,0.0,0.0,3761000.0,241604084,463006946
