브랜드,시즌,유통채널,채널명,고객,PH01-1,아이템_대분류,PH01-2,아이템_중분류,PH01-3,아이템코드,아이템_소분류,합계 : 1. 매출액 Actual,합계 : 제품/상품 매출액 Actual,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 수수료차감매출 Actual,합계 : 출고매출액(V-) Actual,합계 : 2. 매출원가 Actual,합계 : 표준 매출원가,표준제간비,재고평가감 환입,매출원가(평가감환입반영),매출총이익
I,26N,11.0,직영몰,106392.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130001,BG,가방,30000,30000,33000,33000,30000,33000,30000,7554,7554,755,0,8309,21691
I,26N,11.0,직영몰,106392.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,2370852,2370852,2875000,2607940,2370852,2607938,2370852,555810,555810,55581,0,611391,1759461
I,26N,11.0,직영몰,106392.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130008,CR,크로스백,151353,151353,177000,166490,151353,166488,151353,32262,32262,3226,0,35488,115865
I,26N,11.0,직영몰,106392.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130017,UB,보조가방,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,11.0,직영몰,106392.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,708145,708145,794000,778970,708145,778960,708145,152460,152460,15246,0,167706,540439
I,26N,11.0,직영몰,106392.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,48181,48181,53000,53000,48181,52999,48181,8444,8444,844,0,9288,38893
I,26N,11.0,직영몰,106392.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150005,SH,신발,108181,108181,119000,119000,108181,118999,108181,21340,21340,2134,0,23474,84707
I,26N,11.0,직영몰,106392.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150007,SX,스니커즈,99090,99090,109000,109000,99090,108999,99090,21550,21550,2155,0,23705,75385
I,26N,11.0,직영몰,106392.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150009,RN,런닝화,675540,675540,754000,743100,675540,743094,675540,166300,166300,16630,0,182930,492610
I,26N,11.0,직영몰,106401.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,57832,57832,65400,63620,57832,63615,57832,13344,13344,1334,0,14678,43154
I,26N,11.0,직영몰,106401.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,7375255,7375255,8913000,8112790,7375255,8112781,7375255,1732588,1732588,173258,0,1905846,5469409
I,26N,11.0,직영몰,106401.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130008,CR,크로스백,191907,191907,215000,211100,191907,211098,191907,36070,36070,3607,0,39677,152230
I,26N,11.0,직영몰,106401.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130017,UB,보조가방,290122,290122,343000,319140,290122,319134,290122,77378,77378,7737,0,85115,205007
I,26N,11.0,직영몰,106401.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,848651,848651,962000,933530,848651,933516,848651,180408,180408,18040,0,198448,650203
I,26N,11.0,직영몰,106401.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150005,SH,신발,846443,846443,943000,931100,846443,931087,846443,195250,195250,19525,0,214775,631668
I,26N,11.0,직영몰,106401.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150007,SX,스니커즈,288180,288180,327000,317000,288180,316998,288180,64650,64650,6465,0,71115,217065
I,26N,11.0,직영몰,106401.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150009,RN,런닝화,954998,954998,1098000,1050500,954998,1050498,954998,255900,255900,25590,0,281490,673508
I,26N,99.0,기타,101503.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,95000,95000,209000,104500,95000,104500,95000,38054,38054,3805,0,41859,53141
I,26N,99.0,기타,101922.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,5364,5364,11800,5900,5364,5900,5364,2508,2508,250,0,2758,2606
I,26N,99.0,기타,102092.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,99.0,기타,102092.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,99.0,기타,102092.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150007,SX,스니커즈,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,99.0,기타,104299.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,32728,32728,72000,36000,32728,36001,32728,13988,13988,1398,0,15386,17342
I,26N,99.0,기타,104316.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,99.0,기타,104316.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26N,99.0,기타,105522.0,A0100,Bag,A0100A0130,Bag,A0100A0130A0130002,BK,백팩,90455,90455,199000,99500,90455,99501,90455,36054,36054,3605,0,39659,50796
I,26N,99.0,기타,106053.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,9045,9045,19900,9950,9045,9950,9045,4054,4054,405,0,4459,4586
I,26N,99.0,기타,106412.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,3590,3590,7900,3950,3590,3949,3590,1534,1534,153,0,1687,1903
I,26S,1.0,백화점,100599.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,1051868,1051868,1970000,1836600,1669634,1157056,1051868,419347,419347,41934,0,461281,590587
I,26S,1.0,백화점,100599.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,850579,850579,1596000,1485140,1350125,935637,850579,362144,362144,36214,0,398358,452221
I,26S,1.0,백화점,100599.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,485728,485728,867000,848100,770998,534301,485728,199948,199948,19994,0,219942,265786
I,26S,1.0,백화점,100599.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,33791,33791,59000,59000,53636,37170,33791,13386,13386,1338,0,14724,19067
I,26S,1.0,백화점,100599.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,477443,477443,901000,833630,757845,525188,477443,224464,224464,22446,0,246910,230533
I,26S,1.0,백화점,100599.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,216548,216548,454000,378100,343727,238204,216548,98376,98376,9837,0,108213,108335
I,26S,1.0,백화점,100599.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1186220,1186220,2214000,2071190,1882891,1304842,1186220,499756,499756,49975,0,549731,636489
I,26S,1.0,백화점,100648.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,189000,189000,398000,330000,300000,207900,189000,88779,88779,8877,0,97656,91344
I,26S,1.0,백화점,100648.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,86190,86190,158000,150490,136809,94809,86190,33452,33452,3345,0,36797,49393
I,26S,1.0,백화점,100648.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,259446,259446,463000,453000,411818,285390,259446,106362,106362,10636,0,116998,142448
I,26S,1.0,백화점,100648.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100648.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120027,PQ,폴로 티셔츠,50973,50973,89000,89000,80909,56070,50973,18426,18426,1842,0,20268,30705
I,26S,1.0,백화점,100648.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,56184,56184,109000,98100,89181,61802,56184,21786,21786,2178,0,23964,32220
I,26S,1.0,백화점,100648.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,124282,124282,217000,217000,197272,136710,124282,49388,49388,4938,0,54326,69956
I,26S,1.0,백화점,100648.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,805309,805309,1450000,1406100,1278270,885840,805309,331730,331730,33173,0,364903,440406
I,26S,1.0,백화점,100649.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150009,RN,런닝화,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100649.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,695290,695290,1234000,1214000,1103636,764819,695290,266611,266611,26661,0,293272,402018
I,26S,1.0,백화점,100649.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,297337,297337,525000,519160,471963,327071,297337,116630,116630,11663,0,128293,169044
I,26S,1.0,백화점,100649.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,248564,248564,434000,434000,394544,273421,248564,105716,105716,10571,0,116287,132277
I,26S,1.0,백화점,100649.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100649.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,235872,235872,416000,411840,374401,259459,235872,106964,106964,10696,0,117660,118212
I,26S,1.0,백화점,100649.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100649.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,56700,56700,99000,99000,90000,62370,56700,22846,22846,2284,0,25130,31570
I,26S,1.0,백화점,100649.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,898605,898605,1569000,1569000,1426358,988467,898605,355226,355226,35522,0,390748,507857
I,26S,1.0,백화점,100666.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,227945,227945,398000,398000,361818,250740,227945,88779,88779,8877,0,97656,130289
I,26S,1.0,백화점,100666.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,50973,50973,89000,89000,80909,56070,50973,20206,20206,2020,0,22226,28747
I,26S,1.0,백화점,100666.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,84763,84763,148000,148000,134545,93240,84763,33672,33672,3367,0,37039,47724
I,26S,1.0,백화점,100666.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100666.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,342930,342930,625000,598770,544334,377223,342930,139210,139210,13921,0,153131,189799
I,26S,1.0,백화점,100667.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,1006819,1006819,1870000,1730470,1573157,1107502,1006819,418758,418758,41875,0,460633,546186
I,26S,1.0,백화점,100667.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,67549,67549,129000,116100,105545,74304,67549,32376,32376,3237,0,35613,31936
I,26S,1.0,백화점,100667.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,68654,68654,158000,118000,107272,75520,68654,33452,33452,3345,0,36797,31857
I,26S,1.0,백화점,100667.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,189265,189265,344000,325300,295727,208191,189265,75596,75596,7559,0,83155,106110
I,26S,1.0,백화점,100667.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,217774,217774,406000,374300,340271,239551,217774,87844,87844,8784,0,96628,121146
I,26S,1.0,백화점,100667.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,146816,146816,266000,252340,229400,161498,146816,52334,52334,5233,0,57567,89249
I,26S,1.0,백화점,100667.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,51840,51840,99000,89100,81000,57024,51840,22846,22846,2284,0,25130,26710
I,26S,1.0,백화점,100667.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1687566,1687566,3039000,2900500,2636822,1856323,1687566,699366,699366,69936,0,769302,918264
I,26S,1.0,백화점,100669.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,692400,692400,1253000,1154000,1049090,761640,692400,303382,303382,30338,0,333720,358680
I,26S,1.0,백화점,100669.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,166800,166800,278000,278000,252728,183480,166800,52882,52882,5288,0,58170,108630
I,26S,1.0,백화점,100669.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,112800,112800,228000,188000,170909,124080,112800,51692,51692,5169,0,56861,55939
I,26S,1.0,백화점,100669.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,274260,274260,463000,457100,415544,301686,274260,108142,108142,10814,0,118956,155304
I,26S,1.0,백화점,100669.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,0,0,0,0,0,0,0,0,0,0,0,0,0
I,26S,1.0,백화점,100669.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,112860,112860,198000,188100,171000,124146,112860,48852,48852,4885,0,53737,59123
I,26S,1.0,백화점,100669.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,100800,100800,168000,168000,152727,110880,100800,33922,33922,3392,0,37314,63486
I,26S,1.0,백화점,100669.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,766260,766260,1301000,1277100,1161003,842886,766260,297764,297764,29776,0,327540,438720
I,26S,1.0,백화점,100691.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,1903473,1903473,3920000,3323520,3021386,2093820,1903473,859016,859016,85901,0,944917,958556
I,26S,1.0,백화점,100691.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,73882,73882,129000,129000,117273,81270,73882,32376,32376,3237,0,35613,38269
I,26S,1.0,백화점,100691.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,415340,415340,812000,725200,659269,456874,415340,184208,184208,18420,0,202628,212712
I,26S,1.0,백화점,100691.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,1075427,1075427,2011000,1877740,1707024,1182970,1075427,464671,464671,46467,0,511138,564289
I,26S,1.0,백화점,100691.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,305370,305370,561000,533190,484711,335908,305370,126744,126744,12674,0,139418,165952
I,26S,1.0,백화점,100691.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120020,WS,우븐셔츠,88535,88535,159000,154590,140531,97389,88535,30266,30266,3026,0,33292,55243
I,26S,1.0,백화점,100691.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,646378,646378,1178000,1128600,1025996,711016,646378,281412,281412,28141,0,309553,336825
I,26S,1.0,백화점,100691.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,563697,563697,1162000,984230,894752,620067,563697,243668,243668,24366,0,268034,295663
I,26S,1.0,백화점,100691.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130011,SK,스커트,89075,89075,158000,155530,141389,97983,89075,34782,34782,3478,0,38260,50815
I,26S,1.0,백화점,100691.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,284701,284701,554000,497100,451907,313171,284701,127786,127786,12778,0,140564,144137
I,26S,1.0,백화점,100691.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1714177,1714177,3257000,2993010,2720919,1885595,1714177,740628,740628,74062,0,814690,899487
I,26S,1.0,백화점,100692.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,1002614,1002614,1830000,1750600,1591451,1102877,1002614,420944,420944,42094,0,463038,539576
I,26S,1.0,백화점,100692.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,159218,159218,278000,278000,252727,175140,159218,52882,52882,5288,0,58170,101048
I,26S,1.0,백화점,100692.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,239571,239571,445000,418300,380272,263528,239571,101030,101030,10103,0,111133,128438
I,26S,1.0,백화점,100692.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,978559,978559,1757000,1708600,1553267,1076416,978559,417515,417515,41751,0,459266,519293
I,26S,1.0,백화점,100692.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,39518,39518,69000,69000,62727,43470,39518,15576,15576,1557,0,17133,22385
I,26S,1.0,백화점,100692.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120027,PQ,폴로 티셔츠,50973,50973,89000,89000,80909,56070,50973,18426,18426,1842,0,20268,30705
I,26S,1.0,백화점,100692.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,391287,391287,703000,683200,621091,430416,391287,175612,175612,17561,0,193173,198114
I,26S,1.0,백화점,100692.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,252497,252497,454000,440860,400789,277747,252497,102236,102236,10223,0,112459,140038
I,26S,1.0,백화점,100692.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130011,SK,스커트,35566,35566,69000,62100,56454,39123,35566,15526,15526,1552,0,17078,18488
I,26S,1.0,백화점,100692.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,210248,210248,376000,367100,333727,231273,210248,83224,83224,8322,0,91546,118702
I,26S,1.0,백화점,100692.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1420531,1420531,2532000,2480300,2254813,1562586,1420531,584488,584488,58448,0,642936,777595
I,26S,1.0,백화점,100693.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,8197980,8197980,17042000,13663320,12421203,9017778,8197980,3525296,3525296,352529,0,3877825,4320155
I,26S,1.0,백화점,100693.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,149922,149922,258000,249870,227155,164914,149922,64752,64752,6475,0,71227,78695
I,26S,1.0,백화점,100693.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,313524,313524,545000,522540,475037,344876,313524,123530,123530,12353,0,135883,177641
I,26S,1.0,백화점,100693.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,562412,562412,986000,937360,852139,618653,562412,235238,235238,23523,0,258761,303651
I,26S,1.0,백화점,100693.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120027,PQ,폴로 티셔츠,48060,48060,89000,80100,72818,52866,48060,18426,18426,1842,0,20268,27792
I,26S,1.0,백화점,100693.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,174324,174324,307000,290540,264128,191756,174324,70638,70638,7063,0,77701,96623
I,26S,1.0,백화점,100693.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,226303,226303,384000,377180,342882,248933,226303,87486,87486,8748,0,96234,130069
I,26S,1.0,백화점,100693.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,263970,263970,465000,439950,399954,290367,263970,108550,108550,10855,0,119405,144565
I,26S,1.0,백화점,100693.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1766055,1766055,3088000,2943430,2675843,1942661,1766055,700752,700752,70075,0,770827,995228
I,26S,1.0,백화점,100712.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,215459,215459,418000,376200,341999,237005,215459,86172,86172,8617,0,94789,120670
I,26S,1.0,백화점,100712.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,167133,167133,316000,291820,265290,183846,167133,66844,66844,6684,0,73528,93605
I,26S,1.0,백화점,100712.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,572784,572784,1073000,1000100,909181,630063,572784,251452,251452,25145,0,276597,296187
I,26S,1.0,백화점,100712.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,67582,67582,118000,118000,107272,74340,67582,26772,26772,2677,0,29449,38133
I,26S,1.0,백화점,100712.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,124854,124854,218000,218000,198182,137339,124854,43572,43572,4357,0,47929,76925
I,26S,1.0,백화점,100712.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,116969,116969,217000,204230,185664,128665,116969,45528,45528,4552,0,50080,66889
I,26S,1.0,백화점,100712.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,56700,56700,99000,99000,90000,62370,56700,22846,22846,2284,0,25130,31570
I,26S,1.0,백화점,100712.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1130563,1130563,2135000,1974000,1794544,1243619,1130563,497650,497650,49765,0,547415,583148
I,26S,1.0,백화점,100715.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,1071112,1071112,1910000,1870200,1700179,1178223,1071112,428777,428777,42877,0,471654,599458
I,26S,1.0,백화점,100715.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,73882,73882,129000,129000,117273,81270,73882,32376,32376,3237,0,35613,38269
I,26S,1.0,백화점,100715.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,182241,182241,336000,318200,289272,200466,182241,73804,73804,7380,0,81184,101057
I,26S,1.0,백화점,100715.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,393634,393634,710000,687300,624817,432998,393634,166330,166330,16633,0,182963,210671
I,26S,1.0,백화점,100715.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,33791,33791,59000,59000,53636,37170,33791,13386,13386,1338,0,14724,19067
I,26S,1.0,백화점,100715.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120027,PQ,폴로 티셔츠,50973,50973,89000,89000,80909,56070,50973,18426,18426,1842,0,20268,30705
I,26S,1.0,백화점,100715.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,413106,413106,753000,721290,655726,454417,413106,198762,198762,19876,0,218638,194468
I,26S,1.0,백화점,100715.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,69357,69357,128000,121100,110090,76293,69357,29162,29162,2916,0,32078,37279
I,26S,1.0,백화점,100715.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,215403,215403,386000,376100,341909,236943,215403,89334,89334,8933,0,98267,117136
I,26S,1.0,백화점,100715.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1424884,1424884,2622000,2487900,2261721,1567373,1424884,615508,615508,61550,0,677058,747826
I,26S,1.0,백화점,100717.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,701455,701455,1393000,1224760,1113418,771600,701455,307273,307273,30727,0,338000,363455
I,26S,1.0,백화점,100717.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,416398,416398,742000,727040,660947,458038,416398,165848,165848,16584,0,182432,233966
I,26S,1.0,백화점,100717.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,190299,190299,374000,332270,302062,209328,190299,86246,86246,8624,0,94870,95429
I,26S,1.0,백화점,100717.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,113400,113400,198000,198000,180000,124740,113400,48852,48852,4885,0,53737,59663
I,26S,1.0,백화점,100717.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,249605,249605,472000,435810,396195,274566,249605,94288,94288,9428,0,103716,145889
I,26S,1.0,백화점,100717.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,51500,51500,99000,89920,81745,56650,51500,22846,22846,2284,0,25130,26370
I,26S,1.0,백화점,100717.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1505939,1505939,2820000,2629420,2390383,1656533,1505939,661600,661600,66160,0,727760,778179
I,26S,1.0,백화점,100726.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,857471,857471,1612000,1473780,1339798,943218,857471,348062,348062,34806,0,382868,474603
I,26S,1.0,백화점,100726.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110027,WJ,방풍자켓,135098,135098,258000,232200,211090,148608,135098,56842,56842,5684,0,62526,72572
I,26S,1.0,백화점,100726.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120004,HD,후드티,46604,46604,89000,80100,72819,51264,46604,20206,20206,2020,0,22226,24378
I,26S,1.0,백화점,100726.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120009,MT,맨투맨,647015,647015,1203000,1112060,1010964,711717,647015,284802,284802,28480,0,313282,333733
I,26S,1.0,백화점,100726.0,L0100,Inner,L0100L0120,차시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,36131,36131,69000,62100,56455,39744,36131,15576,15576,1557,0,17133,18998
I,26S,1.0,백화점,100726.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130004,DP,진바지,51840,51840,99000,89100,81000,57024,51840,24426,24426,2442,0,26868,24972
I,26S,1.0,백화점,100726.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130009,PT,팬츠,286877,286877,532000,493070,448247,315564,286877,123968,123968,12396,0,136364,150513
I,26S,1.0,백화점,100726.0,L0100,Bottom,L0100L0130,차시즌의류,L0100L0130L0130017,WP,우븐팬츠,145047,145047,277000,249300,226636,159552,145047,62878,62878,6287,0,69165,75882
I,26S,1.0,백화점,100726.0,L0100,Wear_etc,L0100L0160,차시즌의류,L0100L0160L0160015,S2,맨투맨셋트,1172244,1172244,2214000,2014790,1831628,1289469,1172244,506266,506266,50626,0,556892,615352
I,26S,1.0,백화점,100734.0,L0100,Outer,L0100L0110,차시즌의류,L0100L0110L0110015,JP,점퍼,474764,474764,836000,816000,741818,522240,474764,172344,172344,17234,0,189578,285186
