사업부,브랜드,고객,RF상권,시즌,당시즌/과시즌,정상/이관/이월,상품,PH01-1,PH01-2,PH01-3,MTyp,유통채널,판매수량,1. 매출액 Actual,제품/상품 매출액 Actual,판매금액(TAG가),실판매액,실판매액(V-),수수료차감매출 Actual,출고매출액(V-) Actual,관리매출액,마일리지 매출액,기타 매출액,2. 매출원가 Actual,표준 매출원가,표준 외주가공비,표준 부재료비,제품/상품기타COGS,기타 매출원가 Actual,기타 매출원가,기타 매출원가_재고자산폐기,3. 매출총이익 Actual,지급수수료-판매수수료,BUn,통화
10,X,101243.0,N,24F,C,C,X24FDWDJ8F046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,104015.0,N,25S,C,C,X25SDWRS64053,L0100,L0100L0120,L0100L0120L0120012,ZFRT,1.0,3,69222,69222,147000,102890,93543,76144,69222,0,0,0,24090,24090,24090,0,0,0,0,0,45132,24321,EA,KRW
10,X,101093.0,N,24N,A,A,X24NDXGL0924N,A0100,A0100A0120,A0100A0120A0120021,ZFRT,1.0,1,23386,23386,49000,34290,31181,25725,23386,0,0,0,10900,10900,10900,0,0,0,0,0,12486,7795,EA,KRW
10,M,105174.0,N,25F,A,A,M25F3ABNBM256,A0100,A0100A0140,A0100A0140A0140001,ZFRT,5.0,35,1368185,1368185,1505000,1505000,1368185,1505004,1368185,0,0,0,204295,204295,202650,1645,0,0,0,0,1163890,0,EA,KRW
10,ST,105725.0,N,24F,C,C,ST24FTMKC81346,L0100,L0100L0110,L0100L0110L0110032,ZFRT,7.0,1,117327,117327,239000,129060,117327,129060,117327,0,0,0,65000,65000,65000,0,0,0,0,0,52327,0,EA,KRW
10,M,100027.0,Y,25F,A,A,M25F3AHTB0856,A0100,A0100A0140,A0100A0140A0140005,ZFRT,6.0,1,35622,35622,79000,63200,57455,39184,35622,0,0,0,9137,9137,9090,47,0,0,0,0,26485,21833,EA,KRW
10,X,101311.0,N,24S,C,C,X24SDWTR42041,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,10,215450,215450,790000,237000,215450,236995,215450,0,0,0,164400,164400,164400,0,0,0,0,0,51050,0,EA,KRW
10,M,106026.0,Y,26S,A,A,M26S3AJPB0461,L0100,L0100L0110,L0100L0110L0110015,ZFRT,3.0,4,1141818,1141818,1276000,1256000,1141818,1256000,1141818,0,0,0,240084,240084,239560,524,0,0,0,0,901734,0,EA,KRW
10,X,105512.0,N,25F,A,A,X25FDKTR16054,L0100,L0100L0120,L0100L0120L0120017,ZFRT,1.0,3,85623,85623,207000,144900,131727,94185,85623,0,0,0,35460,35460,35460,0,0,0,0,0,50163,46104,EA,KRW
10,M,100160.0,N,26N,A,A,M26N3ASXC016N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,94818,94818,149000,149000,135454,104300,94818,0,0,0,23420,23420,23420,0,0,0,0,0,71398,40636,EA,KRW
10,X,106315.0,N,26S,A,A,X26SDMMT35061,L0100,L0100L0120,L0100L0120L0120009,ZFRT,6.0,1,59400,59400,99000,99000,90000,65340,59400,0,0,0,20400,20400,20400,0,0,0,0,0,39000,30600,EA,KRW
10,X,104331.0,N,25F,A,A,X25FDWSS72056,L0100,L0100L0110,L0100L0110L0110024,ZFRT,6.0,1,94264,94264,169000,152490,138624,103690,94264,0,0,0,35530,35530,35530,0,0,0,0,0,58734,44360,EA,KRW
10,I,104035.0,N,26N,A,A,I26N7FUBB036N,A0100,A0100A0130,A0100A0130A0130017,ZFRT,1.0,1,26059,26059,49000,44100,40091,28665,26059,0,0,0,11054,11054,11000,54,0,0,0,0,15005,14032,EA,KRW
10,M,104958.0,N,25N,A,A,M25N3ACPB105N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,5.0,1,41818,41818,46000,46000,41818,46000,41818,0,0,0,6667,6667,6620,47,0,0,0,0,35151,0,EA,KRW
10,X,101166.0,N,24F,C,C,X24FDWDJ93046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,114136,114136,279000,167400,152181,125550,114136,0,0,0,45160,45160,45160,0,0,0,0,0,68976,38045,EA,KRW
10,M,105346.0,N,24F,C,C,M24F3ABNBM246,A0100,A0100A0140,A0100A0140A0140001,ZFRT,1.0,1,25018,25018,43000,43000,39091,27520,25018,0,0,0,5592,5592,5540,52,0,0,0,0,19426,14073,EA,KRW
10,I,100969.0,N,26S,A,A,I26S7ATSB1163,L0100,L0100L0120,L0100L0120L0120018,ZFRT,2.0,187,3366000,3366000,6171000,6171000,5610000,3702600,3366000,0,0,0,1130602,1130602,1107040,23562,0,0,0,0,2235398,2244000,EA,KRW
10,X,101108.0,N,25F,A,A,X25FDMTP75056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,1.0,1,51494,51494,119000,83300,75727,56643,51494,0,0,0,22740,22740,22740,0,0,0,0,0,28754,24233,EA,KRW
10,X,103584.0,N,25N,A,A,X25NDXCP7135N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,3,59277,59277,135000,94490,85908,65205,59277,0,0,0,25200,25200,25200,0,0,0,0,0,34077,26631,EA,KRW
10,X,101254.0,N,25F,A,A,X25FDWTP97056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,101161.0,N,24F,C,C,X24FDMPT39044,L0100,L0100L0130,L0100L0130L0130009,ZFRT,7.0,1,67727,67727,149000,74500,67727,74500,67727,0,0,0,30640,30640,30640,0,0,0,0,0,37087,0,EA,KRW
10,M,104823.0,N,26N,A,A,M26N3ACPV196N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,2,91182,91182,118000,118000,107272,100300,91182,0,0,0,14048,14048,13940,108,0,0,0,0,77134,16090,EA,KRW
10,X,101162.0,N,26N,A,A,X26NDXBK4046N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,2,123262,123262,238000,215220,195654,135588,123262,0,0,0,55800,55800,55800,0,0,0,0,0,67462,72392,EA,KRW
10,X,103247.0,N,24F,C,C,X24FDKTR35044,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,-1,-32364,-32364,-89000,-35600,-32364,-35600,-32364,0,0,0,-16560,-16560,-16560,0,0,0,0,0,-15804,0,EA,KRW
10,X,103405.0,N,24F,C,C,X24FDKDJ75046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,5.0,2,206182,206182,378000,226800,206182,226800,206182,0,0,0,90020,90020,90020,0,0,0,0,0,116162,0,EA,KRW
10,X,106051.0,N,25F,A,A,X25FDWDJC3056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,3,466047,466047,1077000,753900,685362,512652,466047,0,0,0,185970,185970,185970,0,0,0,0,0,280077,219315,EA,KRW
10,I,103403.0,N,25N,A,A,I25N7FBKB035N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,5.0,12,1085460,1085460,2388000,1194000,1085460,1194006,1085460,0,0,0,516636,516636,516000,636,0,0,0,0,568824,0,EA,KRW
10,M,103242.0,N,26N,A,A,M26N3ACPB126N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,5,153680,153680,245000,245000,222725,169048,153680,0,0,0,36620,36620,36350,270,0,0,0,0,117060,69045,EA,KRW
10,M,100447.0,Y,25N,A,A,M25N3ABMBC25N,A0100,A0100A0130,A0100A0130A0130003,ZFRT,3.0,2,234546,234546,258000,258000,234546,258001,234546,0,0,0,38994,38994,38900,94,0,0,0,0,195552,0,EA,KRW
10,X,101311.0,N,23N,A,A,X23NDXSH5213N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,7.0,1,37909,37909,139000,41700,37909,41700,37909,0,0,0,25500,25500,25500,0,0,0,0,0,12409,0,EA,KRW
10,M,100345.0,N,25N,A,A,M25N3ASHW075N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,1.0,2,170672,170672,298000,298000,270908,187739,170672,0,0,0,49088,49088,48980,108,0,0,0,0,121584,100236,EA,KRW
10,X,101115.0,N,25F,A,A,X25FDWDJ9G056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,253636,253636,299000,279000,253636,279000,253636,0,0,0,54070,54070,54070,0,0,0,0,0,199566,0,EA,KRW
10,M,104642.0,N,26S,A,A,M26S3FPTB0361,L0100,L0100L0130,L0100L0130L0130009,ZFRT,5.0,2,234546,234546,258000,258000,234546,258001,234546,0,0,0,45762,45762,45500,262,0,0,0,0,188784,0,EA,KRW
10,I,100742.0,N,26N,A,A,I26N7FBKB116N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,2,143296,143296,278000,250200,227454,157626,143296,0,0,0,50108,50108,50000,108,0,0,0,0,93188,84158,EA,KRW
10,I,100767.0,N,25F,A,A,I25F7AMTB1756,L0100,L0100L0120,L0100L0120L0120009,ZFRT,1.0,1,30412,30412,59000,53100,48273,33453,30412,0,0,0,14723,14723,14597,126,0,0,0,0,15689,17861,EA,KRW
10,M,100026.0,N,25N,A,A,M25N3ASOLS15N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,6.0,3,30300,30300,59700,53760,48873,33330,30300,0,0,0,8961,8961,8820,141,0,0,0,0,21339,18573,EA,KRW
10,X,101255.0,N,25S,C,C,X25SDMTR21051,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,1,70364,70364,129000,77400,70364,77400,70364,0,0,0,19950,19950,19950,0,0,0,0,0,50414,0,EA,KRW
10,I,100842.0,N,26N,A,A,I26N7ACPC026N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,1,28509,28509,49000,49000,44545,31360,28509,0,0,0,8544,8544,8490,54,0,0,0,0,19965,16036,EA,KRW
10,X,101013.0,N,25F,A,A,X25FDWDJ97056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,159262,159262,299000,269520,245018,175188,159262,0,0,0,62370,62370,62370,0,0,0,0,0,96892,85756,EA,KRW
10,I,100691.0,Y,26S,A,A,I26S7AMTB0261,L0100,L0100L0120,L0100L0120L0120009,ZFRT,1.0,5,180980,180980,395000,316000,287270,199078,180980,0,0,0,89880,89880,89250,630,0,0,0,0,91100,106290,EA,KRW
10,X,101301.0,N,25F,A,A,X25FDWTP43054,L0100,L0100L0130,L0100L0130L0130016,ZFRT,5.0,1,108182,108182,119000,119000,108182,119000,108182,0,0,0,25570,25570,25570,0,0,0,0,0,82612,0,EA,KRW
10,X,106318.0,N,24F,C,C,X24FDWDJ8P046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,-1,-61762,-61762,-169000,-101400,-92182,-67938,-61762,0,0,0,-33880,-33880,-33880,0,0,0,0,0,-27882,-30420,EA,KRW
10,M,100003.0,N,25F,A,A,M25F3AMTB0356,L0100,L0100L0120,L0100L0120L0120009,ZFRT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,101245.0,N,23F,C,C,X23FDXDJ7M036,L0100,L0100L0110,L0100L0110L0110005,ZFRT,12.0,3,433635,433635,1590000,477000,433635,476999,433635,0,0,0,303420,303420,303420,0,0,0,0,0,130215,0,EA,KRW
10,X,105761.0,N,25N,A,A,X25NDXWM7205N,A0100,A0100A0140,A0100A0140A0140009,ZFRT,6.0,1,41793,41793,75000,67600,61460,45972,41793,0,0,0,14680,14680,14680,0,0,0,0,0,27113,19667,EA,KRW
10,M,100002.0,N,25F,A,A,M25F3ABNBM256,A0100,A0100A0140,A0100A0140A0140001,ZFRT,1.0,4,100072,100072,172000,172000,156364,110079,100072,0,0,0,23348,23348,23160,188,0,0,0,0,76724,56292,EA,KRW
10,M,100384.0,N,26S,A,A,M26S3FPTB0161,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,1,58050,58050,109000,99010,90000,63855,58050,0,0,0,21411,21411,21280,131,0,0,0,0,36639,31950,EA,KRW
10,X,105825.0,N,25F,A,A,X25FDWDJC3056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,157634,157634,359000,251300,228455,173397,157634,0,0,0,61990,61990,61990,0,0,0,0,0,95644,70821,EA,KRW
10,ST,104976.0,N,26S,A,A,ST26STXRS10261,L0100,L0100L0120,L0100L0120L0120012,ZFRT,11.0,2,112910,112910,138000,124200,112910,124201,112910,0,0,0,38240,38240,38240,0,0,0,0,0,74670,0,EA,KRW
10,X,101135.0,N,25F,A,A,X25FDMDJ61056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,7,1418722,1418722,2653000,2400920,2182647,1560594,1418722,0,0,0,840000,840000,840000,0,0,0,0,0,578722,763925,EA,KRW
10,M,100363.0,N,24N,A,A,M24N3ACPVV14N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,3,60627,60627,117000,117000,106362,66690,60627,0,0,0,16776,16776,16620,156,0,0,0,0,43851,45735,EA,KRW
10,X,101165.0,N,26N,A,A,X26NDXBK0116N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,1,92509,92509,169000,159000,144545,101760,92509,0,0,0,37500,37500,37500,0,0,0,0,0,55009,52036,EA,KRW
10,X,104613.0,N,25F,A,A,X25FDWDJ96056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,5.0,-1,-362727,-362727,-399000,-399000,-362727,-399000,-362727,0,0,0,-71210,-71210,-71210,0,0,0,0,0,-291517,0,EA,KRW
10,ST,106358.0,N,26S,A,A,ST26STWTR10261,L0100,L0100L0120,L0100L0120L0120017,ZFRT,3.0,5,758784,758784,845000,834660,758784,834662,758784,0,0,0,215900,215900,215900,0,0,0,0,0,542884,0,EA,KRW
10,X,101255.0,N,24F,C,C,X24FDWTP42044,L0100,L0100L0130,L0100L0130L0130016,ZFRT,7.0,1,36000,36000,99000,39600,36000,39600,36000,0,0,0,20790,20790,20790,0,0,0,0,0,15210,0,EA,KRW
10,X,101215.0,N,24N,A,A,X24NDXBK1504N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,7.0,1,63182,63182,139000,69500,63182,69500,63182,0,0,0,28940,28940,28940,0,0,0,0,0,34242,0,EA,KRW
10,X,101307.0,N,25N,A,A,X25NDXBK0035N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,6.0,1,94297,94297,169000,152540,138672,103727,94297,0,0,0,35150,35150,35150,0,0,0,0,0,59147,44375,EA,KRW
10,M,100384.0,N,25F,A,A,M25F3ADJB2256,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,168345,168345,319000,287100,261000,185180,168345,0,0,0,56349,56349,56220,129,0,0,0,0,111996,92655,EA,KRW
10,X,104959.0,N,24N,A,A,X24NDKBK3104N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,5.0,2,151636,151636,278000,166800,151636,166800,151636,0,0,0,59960,59960,59960,0,0,0,0,0,91676,0,EA,KRW
10,X,104869.0,N,26N,A,A,X26NDXCR4066N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,6.0,1,55512,55512,99000,89800,81636,61063,55512,0,0,0,20100,20100,20100,0,0,0,0,0,35412,26124,EA,KRW
10,X,104200.0,N,25F,A,A,X25FDMDJ67056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,246655,246655,439000,399000,362728,271321,246655,0,0,0,150000,150000,150000,0,0,0,0,0,96655,116073,EA,KRW
10,X,103724.0,N,25F,A,A,X25FDXTP69056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,6.0,2,121557,121557,218000,196640,178760,133713,121557,0,0,0,36360,36360,36360,0,0,0,0,0,85197,57203,EA,KRW
10,X,101161.0,N,25F,A,A,X25FDKDJ60056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,271818,271818,299000,299000,271818,299000,271818,0,0,0,75030,75030,75030,0,0,0,0,0,196788,0,EA,KRW
10,X,105512.0,N,26N,A,A,X26NDKBK2026N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,5,397528,397528,745000,672740,611580,437281,397528,0,0,0,172500,172500,172500,0,0,0,0,0,225028,214052,EA,KRW
10,M,100179.0,N,26N,A,A,M26N3ACPV106N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,1,28509,28509,49000,49000,44545,31360,28509,0,0,0,6274,6274,6220,54,0,0,0,0,22235,16036,EA,KRW
10,X,104809.0,N,25S,C,C,X25SDWSW64053,L0100,L0100L0120,L0100L0120L0120014,ZFRT,5.0,1,63000,63000,99000,69300,63000,69300,63000,0,0,0,16850,16850,16850,0,0,0,0,0,46150,0,EA,KRW
10,M,100368.0,N,25N,A,A,M25N3ACRM035N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,3.0,1,99091,99091,109000,109000,99091,109000,99091,0,0,0,14743,14743,14690,53,0,0,0,0,84348,0,EA,KRW
10,X,103247.0,N,24N,A,A,X24NDKCP2104N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,7.0,-1,-37636,-37636,-69000,-41400,-37636,-41400,-37636,0,0,0,-13840,-13840,-13840,0,0,0,0,0,-23796,0,EA,KRW
10,X,101301.0,N,25N,A,A,X25NDXBK0045N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,5.0,3,322635,322635,507000,354900,322635,354899,322635,0,0,0,115200,115200,115200,0,0,0,0,0,207435,0,EA,KRW
10,M,106023.0,N,25N,A,A,M25N3ABKA015N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,8.0,26,914706,914706,3354000,1006180,914706,1006177,914706,914706,0,0,502658,502658,501280,1378,502658,0,0,0,412048,0,EA,KRW
10,X,104828.0,N,25F,A,A,X25FDWDJ7H056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,M,100196.0,N,26S,A,A,M26S3FMTV1861,L0100,L0100L0120,L0100L0120L0120009,ZFRT,1.0,1,57600,57600,99000,99000,90000,63360,57600,0,0,0,16001,16001,15870,131,0,0,0,0,41599,32400,EA,KRW
10,I,104825.0,N,25F,A,A,I25F7FS2B2656,L0100,L0100L0160,L0100L0160L0160015,ZFRT,5.0,1,135455,135455,149000,149000,135455,149001,135455,0,0,0,35236,35236,35110,126,0,0,0,0,100219,0,EA,KRW
10,X,101152.0,N,25F,A,A,X25FDWTR45054,L0100,L0100L0120,L0100L0120L0120017,ZFRT,6.0,1,71811,71811,129000,116160,105605,78992,71811,0,0,0,28410,28410,28410,0,0,0,0,0,43401,33794,EA,KRW
10,M,100347.0,N,26N,A,A,M26N3ABQSM16N,A0100,A0100A0130,A0100A0130A0130004,ZFRT,2.0,1,38891,38891,69000,69000,62727,42780,38891,0,0,0,11251,11251,11200,51,0,0,0,0,27640,23836,EA,KRW
10,X,101233.0,N,25S,C,C,X25SDKTP37051,L0100,L0100L0130,L0100L0130L0130016,ZFRT,7.0,1,43091,43091,79000,47400,43091,47400,43091,0,0,0,15530,15530,15530,0,0,0,0,0,27561,0,EA,KRW
10,M,100287.0,N,25F,A,A,M25F3ACPWC156,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,1,28286,28286,49000,48990,44545,31115,28286,0,0,0,6157,6157,6110,47,0,0,0,0,22129,16259,EA,KRW
10,X,104015.0,N,25F,A,A,X25FDWDJ9A056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,348636,348636,590000,590000,536363,383500,348636,0,0,0,110820,110820,110820,0,0,0,0,0,237816,187727,EA,KRW
10,M,100347.0,N,25F,A,A,M25F3APTB2756,L0100,L0100L0130,L0100L0130L0130009,ZFRT,2.0,4,245744,245744,436000,436000,396364,270318,245744,0,0,0,70876,70876,70360,516,0,0,0,0,174868,150620,EA,KRW
10,X,104086.0,N,25F,A,A,X25FDWTP94056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,6.0,1,60300,60300,99000,99000,90000,66330,60300,0,0,0,19050,19050,19050,0,0,0,0,0,41250,29700,EA,KRW
10,M,105440.0,N,24N,A,A,M24N3ACPVV14N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,4,88529,88529,156000,152160,138328,97382,88529,0,0,0,22368,22368,22160,208,0,0,0,0,66161,49799,EA,KRW
10,ST,106018.0,N,25N,A,A,ST25NTWSO9085N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,3.0,1,22727,22727,25000,25000,22727,25000,22727,0,0,0,3840,3840,3840,0,0,0,0,0,18887,0,EA,KRW
10,I,100795.0,N,26S,A,A,I26S7AMTB0361,L0100,L0100L0120,L0100L0120L0120009,ZFRT,6.0,3,88200,88200,147000,147000,133635,97020,88200,0,0,0,28758,28758,28380,378,0,0,0,0,59442,45435,EA,KRW
10,I,100861.0,N,25N,A,A,I25N7FCRB055N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,1.0,1,31860,31860,59000,53100,48273,35046,31860,0,0,0,10545,10545,10500,45,0,0,0,0,21315,16413,EA,KRW
10,X,101064.0,N,25F,A,A,X25FDMDJ81056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,2,262576,262576,598000,418600,380546,288834,262576,0,0,0,111040,111040,111040,0,0,0,0,0,151536,117970,EA,KRW
10,X,104377.0,N,22N,A,A,X22NDKSH3102N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,1,48118,48118,79000,79000,71818,52930,48118,0,0,0,18143,18143,17900,243,0,0,0,0,29975,23700,EA,KRW
10,X,104903.0,N,25S,C,C,X25SDMRS63053,L0100,L0100L0120,L0100L0120L0120012,ZFRT,5.0,1,31182,31182,49000,34300,31182,34300,31182,0,0,0,9090,9090,9090,0,0,0,0,0,22092,0,EA,KRW
10,I,100883.0,N,25F,A,A,I25F7ABNC0256,A0100,A0100A0140,A0100A0140A0140001,ZFRT,2.0,1,32182,32182,59000,59000,53637,35400,32182,0,0,0,11717,11717,11672,45,0,0,0,0,20465,21455,EA,KRW
10,X,103247.0,N,24F,C,C,X24FDKSS31046,L0100,L0100L0110,L0100L0110L0110024,ZFRT,7.0,1,75818,75818,139000,83400,75818,83400,75818,0,0,0,30220,30220,30220,0,0,0,0,0,45598,0,EA,KRW
10,X,101239.0,N,24F,C,C,X24FDMSS31044,L0100,L0100L0110,L0100L0110L0110024,ZFRT,6.0,2,90754,90754,298000,149000,135454,99829,90754,0,0,0,61000,61000,61000,0,0,0,0,0,29754,44700,EA,KRW
10,X,103671.0,N,26N,A,A,X26NDXCP5026N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,1,27000,27000,45000,45000,40909,29700,27000,0,0,0,8600,8600,8600,0,0,0,0,0,18400,13909,EA,KRW
10,M,100447.0,Y,26S,A,A,M26S3FTSB0263,L0100,L0100L0120,L0100L0120L0120018,ZFRT,3.0,16,712720,712720,784000,784000,712720,783992,712720,0,0,0,115696,115696,113600,2096,0,0,0,0,597024,0,EA,KRW
10,X,101036.0,N,25F,A,A,X25FDXSS75056,L0100,L0100L0110,L0100L0110L0110024,ZFRT,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,M,100348.0,N,25N,A,A,M25N3ACPB175N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,2.0,6,155562,155562,276000,276000,250908,171118,155562,0,0,0,39102,39102,38820,282,0,0,0,0,116460,95346,EA,KRW
10,I,104037.0,N,26S,A,A,I26S7AS2B0161,L0100,L0100L0160,L0100L0160L0160015,ZFRT,1.0,2,158482,158482,298000,268200,243818,174330,158482,0,0,0,67532,67532,67280,252,0,0,0,0,90950,85336,EA,KRW
10,X,102220.0,N,25F,A,A,X25FDKDJ61056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,253636,253636,309000,279000,253636,279000,253636,0,0,0,81140,81140,81140,0,0,0,0,0,172496,0,EA,KRW
10,M,100374.0,N,25N,A,A,M25N3ACPV215N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,1,28509,28509,49000,49000,44545,31360,28509,0,0,0,6947,6947,6900,47,0,0,0,0,21562,16036,EA,KRW
10,X,101059.0,N,26N,A,A,X26NDXBK0166N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,6.0,1,86674,86674,159000,144460,131324,95341,86674,0,0,0,35500,35500,35500,0,0,0,0,0,51174,44650,EA,KRW
10,X,103628.0,N,21N,A,A,X21NDXSH2111N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,2.0,172,10226088,10226088,18748000,18747840,17043480,11248697,10226088,0,0,0,3602540,3602540,3560400,42140,0,0,0,0,6623548,6817392,EA,KRW
10,M,100176.0,N,25F,A,A,M25F3ADJB0156,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,123194,123194,239000,215100,195546,135513,123194,0,0,0,49612,49612,49480,132,0,0,0,0,73582,72352,EA,KRW
10,M,100383.0,N,25N,A,A,M25N3ASOMS15N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,1.0,1,11940,11940,19900,19900,18091,13134,11940,0,0,0,3857,3857,3810,47,0,0,0,0,8083,6151,EA,KRW
10,X,102038.0,N,24N,A,A,X24NDXCR3114N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,6.0,1,38513,38513,89000,62300,56637,42364,38513,0,0,0,17800,17800,17800,0,0,0,0,0,20713,18124,EA,KRW
10,V,104601.0,N,23F,C,C,V23FVUDJ90436,L0100,L0100L0110,L0100L0110L0110005,ZHAW,7.0,4,1503545,1503545,5960000,1653900,1503545,1653900,1503545,0,0,0,698480,698480,698480,0,0,0,0,0,805065,0,EA,KRW
10,M,104692.0,N,26S,A,A,M26S3APTB1261,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,79751,79751,149000,141500,128631,87726,79751,0,0,0,26361,26361,26230,131,0,0,0,0,53390,48880,EA,KRW
10,X,101248.0,N,25F,A,A,X25FDMDJ79056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,144190,144190,279000,251760,228873,158609,144190,0,0,0,57920,57920,57920,0,0,0,0,0,86270,84683,EA,KRW
10,M,103640.0,N,25N,A,A,M25N3ASOCS15N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,1.0,1,7740,7740,12900,12900,11727,8514,7740,0,0,0,1977,1977,1930,47,0,0,0,0,5763,3987,EA,KRW
10,X,101013.0,N,26N,A,A,X26NDXBK0166N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,3,245470,245470,477000,415410,377645,270017,245470,0,0,0,106500,106500,106500,0,0,0,0,0,138970,132175,EA,KRW
10,X,101241.0,N,26N,A,A,X26NDXBK0036N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,8,753549,753549,1352000,1237170,1124700,828904,753549,0,0,0,296000,296000,296000,0,0,0,0,0,457549,371151,EA,KRW
10,X,101215.0,N,24F,C,C,X24FDWDJ7L046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,2,356364,356364,980000,392000,356364,392000,356364,0,0,0,200400,200400,200400,0,0,0,0,0,155964,0,EA,KRW
10,X,104086.0,N,23N,A,A,X23NDXAC4923N,A0100,A0100A0120,A0100A0120A0120001,ZFRT,6.0,1,21827,21827,49000,34300,31182,24010,21827,0,0,0,8500,8500,8500,0,0,0,0,0,13327,9355,EA,KRW
10,X,101273.0,N,26S,A,A,X26SDWRL44061,L0100,L0100L0120,L0100L0120L0120011,ZFRT,6.0,1,35936,35936,59000,59000,53636,39530,35936,0,0,0,10360,10360,10360,0,0,0,0,0,25576,17700,EA,KRW
10,M,104009.0,N,26S,A,A,M26S3APTB0461,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,49932,49932,99000,90050,81856,54925,49932,0,0,0,15291,15291,15160,131,0,0,0,0,34641,31924,EA,KRW
